batch class_loss class_acc conf_loss conf
0 0.5683 84.38 0.2872 77.43
10 0.5716 78.12 0.2017 83.08
20 0.4728 84.38 0.2835 83.56
30 0.3633 84.38 0.1622 83.90
40 0.5165 81.25 0.1808 82.99
50 0.2303 93.75 0.0885 88.08
60 0.6698 78.12 0.3642 80.66
70 0.5405 78.12 0.3122 83.72
80 0.4268 84.38 0.2159 80.69
90 0.6513 81.25 0.2085 84.65
100 0.4341 84.38 0.1375 84.73
110 0.3359 87.50 0.1452 84.39
120 0.2424 93.75 0.1224 86.71
130 0.3315 87.50 0.2428 84.43
140 0.6131 84.38 0.2675 77.08
150 0.4165 84.38 0.1883 84.83
160 0.2294 93.75 0.1307 87.57
170 0.3963 84.38 0.3012 83.16
180 0.2326 93.75 0.1534 85.74
190 0.5616 87.50 0.3097 80.21
200 0.5215 81.25 0.4351 87.94
210 0.3733 87.50 0.1346 84.64
220 0.4546 81.25 0.2524 83.92
230 0.6300 75.00 0.2896 83.32
240 0.4810 84.38 0.2071 84.11
250 0.3082 90.62 0.2495 85.96
260 0.5850 81.25 0.2149 75.46
270 0.2985 87.50 0.2492 85.25
280 0.5316 87.50 0.2902 78.71
290 0.6957 75.00 0.2903 83.33
300 0.3672 90.62 0.1686 84.77
310 0.5247 87.50 0.2683 83.72
320 0.3636 93.75 0.1435 85.05
330 0.3732 87.50 0.2331 85.88
340 0.3761 87.50 0.1193 84.54
350 0.6843 71.88 0.1779 78.76
360 0.4657 81.25 0.2424 81.66
370 0.7336 78.12 0.2032 80.22
380 0.5013 84.38 0.2168 85.54
390 0.1911 93.75 0.1934 89.02
400 0.7785 71.88 0.1908 78.24
410 0.4067 84.38 0.1967 81.86
420 0.5634 75.00 0.2397 80.06
430 0.5687 78.12 0.2517 79.30
440 0.4587 87.50 0.2228 80.04
450 0.2387 96.88 0.2208 88.37
460 0.5764 78.12 0.2799 85.37
470 0.6573 71.88 0.3206 82.84
480 0.5569 78.12 0.2736 82.39
490 0.6689 71.88 0.3011 80.69
500 0.7721 75.00 0.1826 79.48
510 0.2571 96.88 0.2139 84.79
520 0.3102 90.62 0.1801 87.29
530 0.5878 84.38 0.2367 79.92
540 0.3289 93.75 0.3011 83.98
550 0.5786 81.25 0.2991 86.71
560 0.8392 71.88 0.3404 82.82
570 0.4230 84.38 0.2318 81.43
580 0.4486 81.25 0.0798 83.04
590 0.6592 78.12 0.2825 82.84
600 0.6023 84.38 0.3132 82.23
610 0.5519 78.12 0.2300 82.44
620 0.1820 96.88 0.1415 87.36
630 0.4159 84.38 0.1637 81.35
640 0.5619 78.12 0.2799 84.02
650 0.7311 71.88 0.2503 79.46
660 0.3643 90.62 0.3000 88.67
670 0.7342 75.00 0.2896 80.09
680 0.3055 87.50 0.1757 88.30
690 0.5502 84.38 0.2585 80.28
700 0.6799 75.00 0.2850 81.28
710 0.4780 81.25 0.2207 80.95
720 0.4104 87.50 0.2355 80.30
730 0.4429 90.62 0.3433 85.63
740 0.4002 90.62 0.2451 82.86
750 0.5041 81.25 0.1312 83.93
760 0.3751 81.25 0.2284 87.08
770 0.6478 78.12 0.2093 82.25
780 0.7800 68.75 0.3704 81.70
790 0.2070 93.75 0.1069 88.55
800 0.2783 90.62 0.1272 87.35
810 0.5688 75.00 0.2201 79.70
820 0.8911 68.75 0.3325 76.60
830 0.3361 93.75 0.1426 85.44
840 0.4249 84.38 0.2741 84.16
850 0.4579 84.38 0.0855 85.05
860 0.9916 75.00 0.4939 80.42
870 0.3503 90.62 0.1257 84.69
880 0.3603 90.62 0.1519 90.34
890 0.0875 96.88 0.1171 93.21
900 0.2763 90.62 0.0948 86.54
910 0.4510 87.50 0.3451 80.66
920 0.5544 78.12 0.3773 80.19
930 0.7217 78.12 0.3505 83.56
940 0.7241 71.88 0.3191 78.85
950 0.7726 71.88 0.3035 78.83
960 0.4012 87.50 0.1565 81.00
970 0.3672 87.50 0.1412 83.23
980 0.4564 81.25 0.3742 86.04
990 0.5317 81.25 0.1573 83.37
1000 0.4909 81.25 0.2286 84.74
1010 0.5153 84.38 0.1552 84.64
1020 0.3561 87.50 0.1990 85.19
1030 0.4817 87.50 0.3221 87.27
1040 0.5395 78.12 0.2828 78.78
1050 0.2852 90.62 0.1006 86.50
1060 0.6100 78.12 0.3030 81.36
1070 0.3801 90.62 0.3667 87.19
1080 0.3938 84.38 0.1802 84.12
1090 0.5105 81.25 0.1376 84.52
1100 0.5075 78.12 0.3766 84.67
1110 0.4939 81.25 0.2560 81.89
1120 0.3850 84.38 0.1342 82.26
1130 0.4027 90.62 0.2341 82.70
1140 0.4678 84.38 0.1735 81.99
1150 0.6526 68.75 0.5663 82.05
1160 0.5518 81.25 0.2625 82.24
1170 0.4708 84.38 0.1837 83.47
1180 0.2937 90.62 0.1101 86.80
1190 0.3809 87.50 0.2682 82.19
1200 0.6391 78.12 0.2770 81.44
1210 0.9380 68.75 0.3349 77.49
1220 0.3397 87.50 0.2444 87.63
1230 0.6256 78.12 0.2602 77.57
