batch class_loss class_acc conf_loss conf
0 0.7030 46.88 0.7035 48.98
10 0.6935 59.38 0.6873 51.30
20 0.6707 65.62 0.6917 54.19
30 0.6820 59.38 0.6871 54.91
40 0.7085 43.75 0.7270 54.89
50 0.6987 50.00 0.7016 52.94
60 0.6782 62.50 0.6666 52.03
70 0.6878 56.25 0.6904 53.11
80 0.6828 62.50 0.7010 51.88
90 0.6636 68.75 0.6917 51.08
100 0.6941 56.25 0.6827 52.20
110 0.6904 50.00 0.6923 53.47
120 0.6848 62.50 0.6725 53.34
130 0.6888 65.62 0.6496 53.87
140 0.7108 43.75 0.7128 53.96
150 0.6804 53.12 0.6921 53.41
160 0.6939 53.12 0.6842 53.52
170 0.7010 56.25 0.6902 53.71
180 0.6901 50.00 0.7226 52.78
190 0.6693 65.62 0.6760 51.19
200 0.6858 68.75 0.7016 51.86
210 0.6891 50.00 0.6861 50.25
220 0.6896 50.00 0.7015 48.02
230 0.6965 50.00 0.6823 49.89
240 0.7046 40.62 0.7006 49.78
250 0.6783 65.62 0.6882 51.17
260 0.6898 46.88 0.6882 51.79
270 0.7067 46.88 0.6953 50.75
280 0.6808 56.25 0.6849 51.17
290 0.7050 53.12 0.6926 52.31
300 0.7000 53.12 0.6919 52.22
310 0.6735 71.88 0.6908 51.62
