batch class_loss class_acc conf_loss conf
0 0.7267 34.38 0.7034 51.43
10 0.6924 40.62 0.6949 49.43
20 0.7235 50.00 0.6896 48.64
30 0.6855 56.25 0.6982 49.63
40 0.7046 43.75 0.6935 50.91
50 0.6913 46.88 0.6930 51.17
60 0.6946 50.00 0.6923 52.62
70 0.6795 59.38 0.6836 53.23
80 0.6819 65.62 0.6764 50.04
90 0.7026 40.62 0.7336 48.88
100 0.6773 53.12 0.6909 50.44
110 0.7188 43.75 0.7088 52.50
120 0.7010 53.12 0.6923 52.69
130 0.6809 68.75 0.6772 51.83
140 0.6932 56.25 0.6947 50.33
150 0.6914 50.00 0.6966 49.86
160 0.6920 50.00 0.7004 49.30
170 0.6859 62.50 0.6795 52.34
180 0.6960 62.50 0.6955 52.71
190 0.7004 50.00 0.6973 52.03
200 0.6985 50.00 0.6928 50.51
210 0.6868 53.12 0.7003 51.31
220 0.7112 46.88 0.7141 51.50
230 0.7044 40.62 0.7007 50.59
240 0.6886 56.25 0.6802 50.45
250 0.6828 59.38 0.6863 52.63
260 0.6950 46.88 0.6950 53.06
270 0.6989 43.75 0.7019 50.51
280 0.7141 46.88 0.7063 49.66
290 0.6963 43.75 0.6841 49.10
300 0.7038 43.75 0.6897 48.15
310 0.6799 62.50 0.6855 48.32
