batch class_loss class_acc conf_loss conf
0 0.7298 43.75 0.7189 51.81
10 0.6717 62.50 0.6897 53.06
20 0.7043 40.62 0.7063 53.46
30 0.6881 46.88 0.7003 51.93
40 0.6800 59.38 0.6983 47.51
50 0.6755 62.50 0.7036 47.69
60 0.6945 50.00 0.7059 52.51
70 0.6880 62.50 0.7098 50.56
80 0.7254 40.62 0.6986 51.15
90 0.7044 31.25 0.6920 50.29
100 0.6880 59.38 0.7280 45.52
110 0.6923 53.12 0.7158 47.39
120 0.6864 62.50 0.7115 49.07
130 0.7001 46.88 0.7051 54.83
140 0.7014 50.00 0.6870 52.52
150 0.6792 68.75 0.7199 47.45
160 0.6982 43.75 0.7036 50.26
170 0.6962 46.88 0.6774 51.74
180 0.6752 68.75 0.6884 49.56
190 0.7009 37.50 0.6849 50.67
200 0.6897 53.12 0.7206 52.08
210 0.6864 50.00 0.7000 52.26
220 0.6854 56.25 0.6935 51.14
230 0.6956 50.00 0.6931 52.18
240 0.6895 50.00 0.6910 52.56
250 0.6985 43.75 0.6833 51.19
260 0.7120 46.88 0.7110 50.74
270 0.6773 56.25 0.6862 50.30
280 0.6861 53.12 0.6894 48.53
290 0.6728 62.50 0.7005 48.01
300 0.7038 50.00 0.6882 50.59
310 0.6898 53.12 0.6863 51.54
