batch class_loss class_acc conf_loss conf
0 0.7009 50.00 0.7069 51.67
10 0.7259 46.88 0.7292 54.49
20 0.6404 68.75 0.6426 55.13
30 0.6519 59.38 0.6632 53.58
40 0.7027 46.88 0.6917 55.76
50 0.6751 50.00 0.6930 56.40
60 0.7071 46.88 0.7042 52.63
70 0.6715 68.75 0.6948 49.50
80 0.6878 62.50 0.7205 48.01
90 0.6979 53.12 0.6826 51.02
100 0.6837 56.25 0.6762 53.58
110 0.6615 62.50 0.6552 53.97
120 0.6680 65.62 0.6767 51.10
130 0.7276 28.12 0.6794 49.17
140 0.7145 43.75 0.6841 46.58
150 0.7171 34.38 0.6784 48.07
160 0.6856 65.62 0.6778 52.40
170 0.6775 56.25 0.6742 53.53
180 0.6962 53.12 0.7136 52.12
190 0.6851 53.12 0.6985 51.97
200 0.7112 50.00 0.7043 51.72
210 0.6873 53.12 0.6834 54.14
220 0.7105 50.00 0.7054 52.62
230 0.7087 37.50 0.7165 51.45
240 0.7149 34.38 0.6908 48.96
250 0.7552 25.00 0.6802 49.34
260 0.6879 56.25 0.6935 52.17
270 0.6875 56.25 0.6836 52.68
280 0.6892 59.38 0.6821 52.42
290 0.6966 50.00 0.6934 51.66
300 0.6695 71.88 0.6986 50.01
310 0.6918 53.12 0.6912 49.35
