batch class_loss class_acc conf_loss conf
0 0.6674 56.25 0.7282 50.92
10 0.6952 37.50 0.6744 51.92
20 0.6363 78.12 0.7136 48.58
30 0.7654 37.50 0.7177 52.82
40 0.6986 46.88 0.6819 49.92
50 0.7532 28.12 0.6746 48.29
60 0.7283 28.12 0.6700 44.24
70 0.7208 40.62 0.6960 46.67
80 0.7007 37.50 0.6770 51.38
90 0.7031 43.75 0.6803 52.62
100 0.7042 50.00 0.7264 49.05
110 0.7012 59.38 0.7429 48.61
120 0.6954 50.00 0.6856 50.95
130 0.6902 40.62 0.6753 49.90
140 0.6947 56.25 0.7093 47.19
150 0.6755 62.50 0.6965 49.15
160 0.7158 43.75 0.6908 51.22
170 0.6945 50.00 0.7304 53.93
180 0.7155 34.38 0.6991 49.48
190 0.6869 53.12 0.6752 48.24
200 0.6982 46.88 0.7042 53.31
210 0.7060 43.75 0.7175 55.40
220 0.6775 56.25 0.7052 52.98
230 0.7132 46.88 0.6875 49.99
240 0.6901 56.25 0.6960 48.42
250 0.6773 59.38 0.7166 52.81
260 0.6854 50.00 0.7184 48.92
270 0.6937 46.88 0.6833 47.62
280 0.6971 40.62 0.6960 51.64
290 0.7136 46.88 0.7125 50.93
300 0.6858 43.75 0.6757 51.48
310 0.6794 59.38 0.6846 50.83
