batch class_loss class_acc conf_loss conf
0 0.4628 84.38 0.2470 77.72
10 1.0743 65.62 0.4546 73.26
20 0.4371 81.25 0.2197 76.55
30 0.8353 68.75 0.3859 78.26
40 0.6926 84.38 0.2477 81.20
50 0.7487 87.50 0.3974 85.80
60 0.5494 81.25 0.3593 81.69
70 0.7925 65.62 0.4802 78.19
80 0.4588 84.38 0.1184 82.07
90 0.8020 68.75 0.3761 79.36
100 0.7433 78.12 0.2908 78.63
110 0.4092 87.50 0.2736 79.29
120 0.7398 68.75 0.2726 77.07
130 0.5115 75.00 0.3550 81.19
140 0.4748 81.25 0.2869 83.06
150 0.6209 81.25 0.2809 78.70
160 0.6731 78.12 0.1674 81.22
170 0.3413 87.50 0.4245 84.97
180 0.2421 96.88 0.1419 86.26
190 0.7214 78.12 0.2978 82.40
200 0.7381 71.88 0.3693 77.69
210 0.4334 84.38 0.2538 82.43
220 0.8500 71.88 0.4166 80.55
230 0.3808 84.38 0.1929 81.52
240 0.4556 84.38 0.2985 80.95
250 0.4120 87.50 0.2826 79.57
260 0.3746 90.62 0.4138 79.64
270 0.6475 75.00 0.3901 81.97
280 0.6198 78.12 0.6027 86.40
290 0.5167 81.25 0.3397 83.36
300 0.8028 75.00 0.5573 83.75
310 0.4465 87.50 0.4017 82.17
320 0.6746 81.25 0.4335 78.63
330 0.4348 90.62 0.2659 81.31
340 0.3427 90.62 0.3370 83.39
350 0.5713 81.25 0.2552 81.67
360 0.5480 78.12 0.3039 81.05
370 1.4092 53.12 0.5461 77.27
380 0.3273 93.75 0.3508 80.64
390 0.4111 90.62 0.2383 81.55
400 0.7776 68.75 0.4185 78.75
410 0.4025 87.50 0.2520 81.61
420 0.6161 81.25 0.2834 81.65
430 0.6101 78.12 0.2278 78.05
440 0.3215 93.75 0.2638 82.15
450 0.3722 84.38 0.2685 85.27
460 0.7032 78.12 0.2166 79.37
470 0.5608 81.25 0.2476 83.17
480 0.6183 78.12 0.3551 79.44
490 0.6800 75.00 0.4939 81.59
500 0.4942 84.38 0.4044 82.38
510 0.9394 65.62 0.6249 79.98
520 0.4273 81.25 0.3834 77.21
530 0.4350 90.62 0.2437 78.47
540 0.4039 87.50 0.2205 84.48
550 0.5055 84.38 0.1779 82.10
560 0.4945 84.38 0.1473 81.29
570 0.8180 65.62 0.5977 80.67
580 0.3840 87.50 0.1746 82.06
590 0.5254 81.25 0.1942 80.95
600 0.5313 81.25 0.2776 82.20
610 0.4652 81.25 0.2262 79.62
620 0.6104 78.12 0.2739 80.19
630 0.5848 81.25 0.3447 81.10
640 0.5041 84.38 0.2060 82.19
650 0.2773 93.75 0.1690 83.85
660 0.4220 84.38 0.2422 83.32
670 0.6908 78.12 0.3650 80.22
680 0.3348 87.50 0.1767 84.81
690 0.3855 87.50 0.1896 84.70
700 0.4952 81.25 0.2733 83.42
710 0.5700 75.00 0.2474 77.10
720 0.4611 87.50 0.1866 83.60
730 0.5785 75.00 0.2898 79.79
740 0.5589 78.12 0.2670 80.33
750 0.9278 65.62 0.4967 78.97
760 0.7603 68.75 0.3473 78.26
770 0.7519 75.00 0.3898 77.61
780 0.4065 87.50 0.2736 81.25
790 0.4945 81.25 0.4125 80.10
800 1.0992 65.62 0.4504 79.80
810 0.7808 71.88 0.5287 79.60
820 0.5864 75.00 0.2530 80.24
830 0.3257 87.50 0.1350 84.11
840 0.4048 90.62 0.2885 80.01
850 0.3375 93.75 0.2711 78.05
860 0.3675 87.50 0.3448 81.69
870 0.2886 90.62 0.2267 83.28
880 0.4260 90.62 0.2124 80.66
890 0.3464 87.50 0.1518 84.24
900 0.5610 81.25 0.1974 81.33
910 0.5607 81.25 0.3108 81.64
920 0.6749 81.25 0.3484 80.03
930 0.4055 90.62 0.2503 80.35
940 0.5862 81.25 0.1905 84.70
950 0.5820 78.12 0.2697 83.77
960 0.9078 71.88 0.3831 78.51
970 0.4253 87.50 0.2071 80.70
980 0.3320 87.50 0.1772 80.10
990 0.4595 87.50 0.2282 79.38
1000 0.7043 75.00 0.3766 80.41
1010 0.5141 81.25 0.2080 78.30
1020 0.4572 84.38 0.3212 82.83
1030 0.5841 81.25 0.3385 82.17
1040 0.6480 71.88 0.5155 80.85
1050 0.4354 90.62 0.2268 80.62
1060 0.3284 87.50 0.1721 85.21
1070 0.5253 81.25 0.2576 82.81
1080 0.3676 87.50 0.2566 81.34
1090 0.3152 90.62 0.1780 84.73
1100 0.3368 90.62 0.1501 82.83
1110 0.4329 90.62 0.2624 81.26
1120 0.5136 81.25 0.2384 80.88
1130 0.2619 93.75 0.1686 84.79
1140 0.4766 87.50 0.2341 82.74
1150 0.7230 71.88 0.4098 83.09
1160 0.4449 90.62 0.3437 81.98
1170 0.4095 84.38 0.1911 82.57
1180 0.4532 84.38 0.2885 80.49
1190 0.4952 81.25 0.1963 80.37
1200 0.6096 84.38 0.3363 79.95
1210 0.9092 71.88 0.3963 80.45
1220 0.5594 81.25 0.3474 80.94
1230 0.6565 75.00 0.1102 78.48
1240 0.4536 87.50 0.2079 83.95
1250 0.4500 87.50 0.2696 80.55
1260 0.6061 81.25 0.2700 78.08
1270 0.3895 84.38 0.1609 85.29
1280 0.7953 62.50 0.6529 81.22
1290 0.4048 87.50 0.3120 82.14
1300 0.6835 78.12 0.3762 80.68
1310 0.3544 90.62 0.2055 79.04
1320 0.4842 84.38 0.1117 79.97
1330 0.3591 93.75 0.2082 82.13
1340 0.7369 78.12 0.3502 80.20
1350 0.6906 78.12 0.2959 82.67
1360 0.6257 78.12 0.4752 82.25
