batch class_loss class_acc conf_loss conf
0 0.7065 53.12 0.6980 52.42
10 0.7002 46.88 0.6958 51.66
20 0.6931 53.12 0.6888 52.91
30 0.6707 56.25 0.6827 55.00
40 0.6836 56.25 0.6839 57.06
50 0.6614 56.25 0.6674 57.84
60 0.6204 65.62 0.6367 56.62
70 0.6957 46.88 0.6995 56.77
80 0.7056 56.25 0.7179 54.82
90 0.7086 37.50 0.6904 53.32
100 0.6958 43.75 0.6924 52.73
110 0.6875 53.12 0.6819 52.15
120 0.7129 50.00 0.6966 53.33
130 0.6606 59.38 0.6668 55.07
140 0.6479 65.62 0.6637 55.24
150 0.6192 71.88 0.6403 54.74
160 0.7042 53.12 0.6836 54.00
170 0.6809 53.12 0.6812 53.61
180 0.6678 56.25 0.6808 53.07
190 0.6915 50.00 0.6976 53.40
200 0.7173 37.50 0.7062 53.27
210 0.6353 75.00 0.6476 53.99
220 0.6586 65.62 0.6697 55.49
230 0.6923 59.38 0.6741 56.13
240 0.6638 50.00 0.6927 56.11
250 0.7085 56.25 0.6966 56.77
260 0.6961 50.00 0.7051 57.24
270 0.6685 62.50 0.6674 55.90
280 0.7331 34.38 0.7290 53.96
290 0.6897 50.00 0.6900 51.76
300 0.6971 53.12 0.6975 51.84
310 0.7147 59.38 0.6936 53.00
