batch class_loss class_acc conf_loss conf
0 0.6550 68.75 0.6897 50.89
10 0.6633 65.62 0.6928 52.14
20 0.6902 50.00 0.7164 52.65
30 0.7035 43.75 0.6908 52.04
40 0.7159 40.62 0.6990 51.07
50 0.6638 62.50 0.6996 49.33
60 0.7330 46.88 0.7044 52.91
70 0.7213 46.88 0.7085 54.96
80 0.6777 59.38 0.6686 55.96
90 0.6796 59.38 0.6729 56.80
100 0.6879 46.88 0.7082 56.12
110 0.6423 65.62 0.6602 54.60
120 0.6870 56.25 0.6842 55.89
130 0.6984 53.12 0.6888 55.56
140 0.7074 43.75 0.6992 52.39
150 0.7113 43.75 0.6869 52.68
160 0.6896 56.25 0.6815 54.07
170 0.6782 50.00 0.6861 53.85
180 0.6530 68.75 0.6774 51.38
190 0.6959 50.00 0.7042 51.39
200 0.7314 46.88 0.7060 52.48
210 0.7277 37.50 0.7147 52.36
220 0.7003 56.25 0.7041 51.25
230 0.6695 59.38 0.6853 51.33
240 0.6972 43.75 0.6878 52.03
250 0.7128 40.62 0.7067 51.56
260 0.6911 53.12 0.6911 49.45
270 0.6955 53.12 0.7060 49.06
280 0.6877 62.50 0.6915 49.51
290 0.6797 56.25 0.6919 51.55
300 0.6949 43.75 0.6866 52.05
310 0.6661 65.62 0.6832 51.65
