batch class_loss class_acc conf_loss conf
0 0.7008 50.00 0.7025 53.48
10 0.6921 53.12 0.6948 51.22
20 0.7068 43.75 0.6988 50.61
30 0.6759 71.88 0.7122 49.25
40 0.6825 59.38 0.7069 49.90
50 0.6856 50.00 0.6838 50.26
60 0.7169 40.62 0.6872 50.49
70 0.6868 59.38 0.6822 50.76
80 0.6987 40.62 0.7016 53.04
90 0.6808 62.50 0.6855 52.01
100 0.6922 40.62 0.6944 52.20
110 0.6901 65.62 0.6857 51.36
120 0.7054 43.75 0.7113 51.41
130 0.6671 65.62 0.6834 50.79
140 0.6722 59.38 0.6958 50.92
150 0.6843 56.25 0.6808 51.25
160 0.6769 62.50 0.6843 51.52
170 0.6962 59.38 0.6872 51.76
180 0.7103 37.50 0.7149 53.86
190 0.6987 46.88 0.6973 52.66
200 0.6956 46.88 0.7044 51.28
210 0.6913 50.00 0.6982 49.12
220 0.6906 50.00 0.6898 47.71
230 0.6794 56.25 0.7128 47.54
240 0.6936 43.75 0.6940 49.57
250 0.6859 53.12 0.7002 51.73
260 0.6576 68.75 0.6716 52.68
270 0.6884 56.25 0.6884 51.75
280 0.6970 46.88 0.6955 52.18
290 0.6950 56.25 0.7052 50.51
300 0.6944 46.88 0.6855 50.89
310 0.6979 56.25 0.6859 50.72
