batch class_loss class_acc conf_loss conf
0 0.6853 53.12 0.6927 50.77
10 0.7090 46.88 0.6989 50.89
20 0.7119 46.88 0.6970 53.67
30 0.6810 56.25 0.7040 55.64
40 0.7038 46.88 0.7190 54.57
50 0.6909 46.88 0.7029 53.04
60 0.7129 37.50 0.7070 51.96
70 0.6885 46.88 0.6996 51.37
80 0.7009 59.38 0.7045 51.61
90 0.6909 56.25 0.6744 52.89
100 0.6841 59.38 0.6706 53.00
110 0.6855 59.38 0.6865 54.26
120 0.6815 53.12 0.6764 54.30
130 0.6766 59.38 0.6933 53.13
140 0.6614 65.62 0.6834 50.56
150 0.6942 56.25 0.6940 49.60
160 0.6919 53.12 0.6898 50.69
170 0.6908 53.12 0.6910 52.31
180 0.6853 59.38 0.6945 50.93
190 0.6837 56.25 0.6966 50.03
200 0.6976 53.12 0.6962 49.21
210 0.6871 65.62 0.6967 48.67
220 0.6982 50.00 0.6915 47.58
230 0.7179 43.75 0.6947 48.80
240 0.6718 68.75 0.6818 51.70
250 0.7067 40.62 0.7051 53.78
260 0.6701 59.38 0.6584 53.53
270 0.7020 50.00 0.6987 52.40
280 0.6820 62.50 0.6757 51.55
290 0.6898 59.38 0.6865 52.19
300 0.6851 50.00 0.6980 52.03
310 0.7067 40.62 0.7063 52.58
