batch class_loss class_acc conf_loss conf
0 0.6727 65.62 0.6706 55.43
10 0.6991 50.00 0.7097 53.56
20 0.7285 40.62 0.6929 47.74
30 0.7082 31.25 0.7102 49.80
40 0.6847 50.00 0.6968 52.98
50 0.6869 59.38 0.6922 52.70
60 0.7064 40.62 0.7082 51.89
70 0.6860 53.12 0.6865 51.01
80 0.6880 43.75 0.6819 50.18
90 0.7010 53.12 0.7047 47.69
100 0.7216 34.38 0.6826 47.88
110 0.6883 53.12 0.6850 50.56
120 0.6981 43.75 0.6929 49.96
130 0.6788 65.62 0.7070 48.84
140 0.7007 50.00 0.6961 50.46
150 0.6852 59.38 0.7066 47.89
160 0.6998 43.75 0.6883 49.33
170 0.6938 46.88 0.6943 51.07
180 0.6729 59.38 0.6750 51.88
190 0.7119 46.88 0.7029 53.08
200 0.6886 50.00 0.6963 52.07
210 0.6984 43.75 0.6968 50.81
220 0.6875 53.12 0.6951 48.83
230 0.6922 53.12 0.6978 50.36
240 0.7136 50.00 0.7168 52.24
250 0.7082 37.50 0.6726 49.84
260 0.7063 40.62 0.6890 47.10
270 0.6885 53.12 0.7058 47.53
280 0.6919 53.12 0.7166 48.46
290 0.6853 59.38 0.7183 46.79
300 0.6871 56.25 0.6783 48.97
310 0.6934 53.12 0.7059 49.98
