batch class_loss class_acc conf_loss conf
0 0.6800 56.25 0.6977 50.09
10 0.7007 37.50 0.6854 49.52
20 0.7238 31.25 0.6882 48.87
30 0.6884 46.88 0.6951 48.40
40 0.7065 43.75 0.6905 50.15
50 0.6974 53.12 0.6930 51.13
60 0.6986 46.88 0.6859 50.81
70 0.6829 56.25 0.6767 52.31
80 0.6718 59.38 0.6774 54.77
90 0.6951 50.00 0.6963 54.16
100 0.6834 59.38 0.6784 53.45
110 0.7312 59.38 0.7112 53.98
120 0.6879 62.50 0.6903 51.70
130 0.6969 40.62 0.6921 50.65
140 0.6864 53.12 0.6926 49.70
150 0.6880 56.25 0.7009 48.53
160 0.7067 37.50 0.6750 48.54
170 0.6923 56.25 0.6989 49.47
180 0.6948 50.00 0.6883 49.91
190 0.6999 50.00 0.7011 48.95
200 0.6840 50.00 0.7025 49.74
210 0.7205 46.88 0.7041 53.39
220 0.7122 46.88 0.7146 52.23
230 0.6895 56.25 0.6894 50.67
240 0.6618 68.75 0.6885 51.36
250 0.6975 46.88 0.7047 53.72
260 0.7199 37.50 0.7262 55.56
270 0.6840 53.12 0.6889 52.83
280 0.7102 37.50 0.7061 51.12
290 0.6827 53.12 0.6973 51.40
300 0.6936 43.75 0.6880 51.60
310 0.6960 59.38 0.6907 50.63
