batch class_loss class_acc conf_loss conf
0 0.6927 50.00 0.6959 51.80
10 0.7050 43.75 0.6877 49.21
20 0.6812 59.38 0.6890 49.30
30 0.6854 62.50 0.6958 51.17
40 0.6620 71.88 0.6658 54.36
50 0.6523 71.88 0.6369 55.81
60 0.6597 65.62 0.6503 56.85
70 0.7224 46.88 0.7269 58.56
80 0.7017 50.00 0.7074 55.19
90 0.7158 37.50 0.7071 51.84
100 0.6651 65.62 0.7009 49.87
110 0.6647 75.00 0.7016 50.43
120 0.6712 53.12 0.6859 52.46
130 0.6883 53.12 0.6868 52.98
140 0.6675 56.25 0.6903 52.75
150 0.7046 46.88 0.7012 53.61
160 0.6614 56.25 0.6846 53.19
170 0.6639 71.88 0.6688 52.76
180 0.6770 59.38 0.6749 54.36
190 0.6684 65.62 0.6596 54.98
200 0.6855 56.25 0.6887 54.68
210 0.6915 50.00 0.6878 53.59
220 0.6822 62.50 0.6914 52.37
230 0.6948 53.12 0.6961 52.42
240 0.6844 56.25 0.6856 52.76
250 0.7084 46.88 0.7038 53.19
260 0.6781 65.62 0.6762 51.69
270 0.7018 53.12 0.6993 51.35
280 0.7058 43.75 0.6945 51.16
290 0.6857 50.00 0.6815 50.58
300 0.6847 59.38 0.6766 51.56
310 0.7004 46.88 0.7020 52.19
