batch class_loss class_acc conf_loss conf
0 0.7126 50.00 0.6965 46.78
10 0.6989 56.25 0.7317 46.96
20 0.7153 40.62 0.7539 46.49
30 0.6919 46.88 0.6530 48.87
40 0.7187 46.88 0.7504 53.82
50 0.7017 53.12 0.6660 50.62
60 0.6964 50.00 0.6860 47.79
70 0.6712 59.38 0.7117 48.07
80 0.7081 40.62 0.6860 49.05
90 0.6815 53.12 0.6958 48.40
100 0.7115 43.75 0.7022 51.36
110 0.7017 46.88 0.6805 51.37
120 0.6684 59.38 0.6850 53.74
130 0.6974 46.88 0.6888 49.01
140 0.6843 53.12 0.7065 49.24
150 0.6894 62.50 0.7119 53.82
160 0.7117 46.88 0.6825 52.28
170 0.6848 56.25 0.6935 46.96
180 0.6902 53.12 0.6899 48.92
190 0.7139 43.75 0.7049 52.57
200 0.6962 46.88 0.7010 50.83
210 0.6881 56.25 0.7264 44.62
220 0.7025 46.88 0.7050 43.81
230 0.7160 43.75 0.6921 51.70
240 0.6836 50.00 0.7132 52.08
250 0.6955 40.62 0.6926 48.12
260 0.7181 40.62 0.7013 46.70
270 0.7100 46.88 0.6987 48.00
280 0.6925 50.00 0.7005 51.99
290 0.6946 50.00 0.7159 51.57
300 0.7278 28.12 0.6827 49.34
310 0.7115 46.88 0.7207 48.18
