batch class_loss class_acc conf_loss conf
0 0.6868 56.25 0.7131 46.77
10 0.6919 50.00 0.6897 47.34
20 0.6852 56.25 0.6883 51.27
30 0.7085 40.62 0.7231 54.32
40 0.6963 59.38 0.6909 54.70
50 0.6912 50.00 0.6921 52.36
60 0.7005 50.00 0.6862 50.45
70 0.6911 46.88 0.6938 50.82
80 0.7188 43.75 0.6876 53.01
90 0.6876 53.12 0.6897 51.79
100 0.6877 56.25 0.6874 53.31
110 0.7062 46.88 0.6936 54.31
120 0.7045 46.88 0.7193 55.86
130 0.7130 43.75 0.7137 54.94
140 0.6605 71.88 0.6764 51.13
150 0.7197 50.00 0.7082 53.16
160 0.7118 46.88 0.6948 54.35
170 0.6674 62.50 0.6718 53.45
180 0.7091 56.25 0.6933 52.14
190 0.6999 46.88 0.6902 49.96
200 0.7126 53.12 0.7151 50.93
210 0.7170 43.75 0.7044 52.00
220 0.7171 37.50 0.7049 50.28
230 0.6890 53.12 0.6829 50.61
240 0.6918 53.12 0.6888 51.27
250 0.6858 53.12 0.6897 51.90
260 0.6990 53.12 0.6997 51.61
270 0.6819 68.75 0.6803 51.84
280 0.6721 53.12 0.7000 54.62
290 0.6803 65.62 0.6667 54.30
300 0.7102 43.75 0.6994 54.13
310 0.6875 53.12 0.7025 52.29
