batch class_loss class_acc conf_loss conf
0 0.6963 53.12 0.7137 50.97
10 0.7298 37.50 0.6943 51.34
20 0.6971 62.50 0.7101 46.79
30 0.6813 53.12 0.7094 49.81
40 0.6956 53.12 0.6874 51.47
50 0.7030 53.12 0.6867 52.20
60 0.7160 37.50 0.6725 49.57
70 0.6648 59.38 0.6995 49.01
80 0.7089 43.75 0.6943 53.90
90 0.7253 40.62 0.7361 52.38
100 0.7175 46.88 0.6595 49.11
110 0.6947 50.00 0.7143 49.13
120 0.7048 46.88 0.6995 49.29
130 0.6843 59.38 0.7063 44.95
140 0.6871 56.25 0.7078 46.25
150 0.6675 65.62 0.6937 51.20
160 0.6934 40.62 0.6971 53.82
170 0.6937 59.38 0.6879 48.24
180 0.6915 50.00 0.6976 46.20
190 0.6943 43.75 0.6858 44.96
200 0.7022 46.88 0.6978 46.02
210 0.6959 53.12 0.7045 49.81
220 0.6802 65.62 0.7359 50.87
230 0.7057 50.00 0.7039 51.15
240 0.7432 50.00 0.7103 52.62
250 0.7011 43.75 0.7009 50.89
260 0.7026 46.88 0.7034 49.43
270 0.7224 37.50 0.7086 50.12
280 0.7132 37.50 0.7003 47.83
290 0.6961 56.25 0.7036 47.12
300 0.6938 46.88 0.6905 48.43
310 0.6949 56.25 0.6884 50.22
