batch class_loss class_acc conf_loss conf
0 0.6744 65.62 0.6823 50.46
10 0.7030 37.50 0.6965 50.84
20 0.6952 50.00 0.6913 50.66
30 0.6927 53.12 0.7070 49.21
40 0.7014 50.00 0.6952 52.15
50 0.6904 53.12 0.6906 52.92
60 0.7029 40.62 0.6950 49.25
70 0.6768 59.38 0.6957 49.42
80 0.6916 50.00 0.6912 51.34
90 0.6949 56.25 0.7128 52.39
100 0.7176 28.12 0.7012 51.47
110 0.6964 53.12 0.7099 50.87
120 0.7013 43.75 0.7166 52.32
130 0.6776 62.50 0.6897 51.20
140 0.6868 53.12 0.6841 50.67
150 0.6861 53.12 0.6877 51.34
160 0.6816 62.50 0.6973 49.50
170 0.6977 53.12 0.6962 49.59
180 0.6961 50.00 0.6973 53.29
190 0.7084 34.38 0.7053 52.36
200 0.6933 56.25 0.6946 48.68
210 0.6981 40.62 0.6880 47.89
220 0.6920 40.62 0.6834 47.60
230 0.6857 62.50 0.6906 50.37
240 0.7041 46.88 0.7062 52.54
250 0.6790 65.62 0.6953 50.41
260 0.6974 43.75 0.6821 49.44
270 0.7054 43.75 0.6993 51.17
280 0.6619 62.50 0.6721 53.01
290 0.6967 53.12 0.6932 53.63
300 0.7024 40.62 0.6832 49.91
310 0.6944 56.25 0.6986 47.28
