batch class_loss class_acc conf_loss conf
0 0.0927 93.75 0.2454 98.66
10 0.1256 93.75 0.1694 98.64
20 0.1630 93.75 0.1812 98.01
30 0.1079 96.88 0.1371 96.89
40 0.0138 100.00 0.0366 96.73
50 0.0448 96.88 0.0825 96.88
60 0.1980 96.88 0.1211 98.19
70 0.0763 96.88 0.0679 98.62
80 0.1324 93.75 0.1482 97.55
90 0.0109 100.00 0.0217 97.92
100 0.0047 100.00 0.0204 98.05
110 0.0024 100.00 0.0078 99.23
120 0.0020 100.00 0.0056 99.44
130 0.0046 100.00 0.0086 99.16
140 0.1081 96.88 0.1166 98.40
150 0.0072 100.00 0.0177 98.30
160 0.0133 100.00 0.0183 98.25
170 0.0153 100.00 0.0283 97.34
180 0.0387 96.88 0.0902 98.32
190 0.0098 100.00 0.0320 97.12
200 0.0068 100.00 0.0279 97.47
210 0.0269 96.88 0.1139 98.72
220 0.0144 100.00 0.0147 98.57
230 0.2931 90.62 0.2664 97.67
240 0.0521 96.88 0.2121 98.34
250 0.0056 100.00 0.0208 98.03
260 0.3063 90.62 0.3093 98.31
270 0.0133 100.00 0.0139 98.64
280 0.0344 100.00 0.0205 98.04
290 0.0064 100.00 0.0070 99.31
300 0.0123 100.00 0.0143 98.62
310 0.0080 100.00 0.0208 98.01
320 0.0606 96.88 0.0673 97.40
330 0.0147 100.00 0.0391 96.60
340 0.0629 96.88 0.0926 97.76
350 0.3074 96.88 0.0695 97.91
360 0.1849 96.88 0.1608 97.64
370 0.0696 93.75 0.1761 96.78
380 0.0104 100.00 0.0374 96.62
390 0.0507 96.88 0.0653 97.37
400 0.1068 93.75 0.1822 96.94
410 0.0158 100.00 0.0238 97.75
420 0.0027 100.00 0.0110 98.92
430 0.0174 100.00 0.0166 98.43
440 0.0093 100.00 0.0151 98.53
450 0.0798 96.88 0.0790 97.94
460 0.0160 100.00 0.0211 98.04
470 0.0321 100.00 0.0376 96.52
480 0.0235 100.00 0.0203 98.09
490 0.0015 100.00 0.0083 99.18
500 0.0184 100.00 0.0150 98.53
510 0.0060 100.00 0.0157 98.50
520 0.0879 96.88 0.0999 98.24
530 0.0029 100.00 0.0139 98.66
540 0.1116 93.75 0.1928 98.81
550 0.0182 100.00 0.0141 98.66
560 0.0268 100.00 0.0128 98.77
570 0.0033 100.00 0.0158 98.50
580 0.1479 96.88 0.0770 98.81
590 0.0434 96.88 0.0939 97.85
600 0.0029 100.00 0.0135 98.68
610 0.0113 100.00 0.0191 98.18
620 0.2207 93.75 0.1694 97.76
630 0.0113 100.00 0.0220 97.88
640 0.0112 100.00 0.0133 98.69
650 0.0122 100.00 0.0102 99.02
660 0.0140 100.00 0.0173 98.44
670 0.0648 96.88 0.0787 98.58
680 0.0949 96.88 0.0532 98.19
690 0.0139 100.00 0.0135 98.69
700 0.3087 93.75 0.1649 98.25
710 0.0071 100.00 0.0240 97.72
720 0.1453 96.88 0.1023 97.97
730 0.0071 100.00 0.0113 98.89
740 0.0717 96.88 0.1969 98.92
750 0.0406 100.00 0.0178 98.38
760 0.0140 100.00 0.0143 98.62
770 0.0680 96.88 0.0810 98.33
780 0.0250 100.00 0.0142 98.62
790 0.0012 100.00 0.0152 98.54
800 0.0122 100.00 0.0175 98.30
810 0.0118 100.00 0.0238 97.91
820 0.0261 96.88 0.1479 98.89
830 0.0605 96.88 0.0477 97.21
840 0.0067 100.00 0.0139 98.65
850 0.0051 100.00 0.0152 98.53
860 0.0029 100.00 0.0164 98.44
870 0.0155 100.00 0.0141 98.63
880 0.0275 100.00 0.0224 97.87
890 0.0053 100.00 0.0162 98.45
900 0.0231 100.00 0.0089 99.15
910 0.0056 100.00 0.0079 99.22
920 0.0201 100.00 0.0106 98.97
930 0.1459 93.75 0.1866 98.89
940 0.0891 93.75 0.1978 97.19
950 0.0090 100.00 0.0231 97.79
960 0.1097 93.75 0.1805 96.84
970 0.0729 96.88 0.0986 97.78
980 0.0413 100.00 0.0397 96.36
990 0.0672 96.88 0.0596 97.75
1000 0.0925 93.75 0.1315 97.04
1010 0.0115 100.00 0.0267 97.48
1020 0.0796 96.88 0.0813 97.05
1030 0.0039 100.00 0.0367 96.67
1040 0.0143 100.00 0.0096 99.06
1050 0.0426 100.00 0.0236 97.80
1060 0.1037 96.88 0.0283 97.58
1070 0.1087 96.88 0.1658 98.22
1080 0.0441 100.00 0.0220 97.97
1090 0.0248 100.00 0.0200 98.09
1100 0.0197 100.00 0.0163 98.42
1110 0.0078 100.00 0.0152 98.55
1120 0.0419 100.00 0.0275 97.60
1130 0.0675 96.88 0.1660 98.02
1140 0.1263 96.88 0.1150 98.71
1150 0.1674 93.75 0.1368 97.48
1160 0.0206 100.00 0.0173 98.40
1170 0.0892 96.88 0.1635 97.77
1180 0.0644 96.88 0.0850 97.79
1190 0.0126 100.00 0.0166 98.45
1200 0.1441 96.88 0.0472 98.17
1210 0.0084 100.00 0.0122 98.80
1220 0.0236 100.00 0.0129 98.75
1230 0.0971 96.88 0.1478 98.22
1240 0.0124 100.00 0.0115 98.87
1250 0.0041 100.00 0.0160 98.46
1260 0.0194 100.00 0.0180 98.34
1270 0.0476 100.00 0.0195 98.19
1280 0.1910 93.75 0.2911 98.98
1290 0.0075 100.00 0.0135 98.68
1300 0.2019 93.75 0.1465 96.56
1310 0.0101 100.00 0.0338 97.03
1320 0.0774 96.88 0.0802 97.88
1330 0.0212 100.00 0.0174 98.33
1340 0.0256 100.00 0.0368 96.66
1350 0.0025 100.00 0.0290 97.66
1360 0.0383 96.88 0.1948 97.95
1370 0.0254 100.00 0.0114 98.88
1380 0.0392 100.00 0.0406 96.67
1390 0.0214 100.00 0.0368 96.61
1400 0.0152 100.00 0.0156 98.50
1410 0.0164 100.00 0.0329 97.17
1420 0.0040 100.00 0.0096 99.06
1430 0.1433 93.75 0.1270 97.63
1440 0.0054 100.00 0.0156 98.48
1450 0.0884 96.88 0.0984 98.48
1460 0.0126 100.00 0.0192 98.13
