batch class_loss class_acc conf_loss conf
0 0.1297 96.88 0.0911 98.04
10 0.1999 96.88 0.0860 98.52
20 0.0017 100.00 0.0100 99.02
30 0.2251 93.75 0.2569 97.07
40 0.0550 96.88 0.1060 96.40
50 0.0314 100.00 0.0250 97.61
60 0.0959 96.88 0.0822 97.31
70 0.1811 93.75 0.0976 97.55
80 0.0539 96.88 0.0506 97.87
90 0.1215 93.75 0.1480 97.87
100 0.0177 100.00 0.0146 98.57
110 0.0049 100.00 0.0224 97.85
120 0.1928 96.88 0.1060 96.93
130 0.0525 96.88 0.0508 96.70
140 0.0312 100.00 0.0167 98.40
150 0.0087 100.00 0.0097 99.05
160 0.1512 93.75 0.0916 97.27
170 0.0705 96.88 0.1306 98.61
180 0.0369 96.88 0.1135 98.56
190 0.0027 100.00 0.0145 98.60
200 0.0111 100.00 0.0286 97.54
210 0.2097 90.62 0.4846 98.43
220 0.0054 100.00 0.0086 99.15
230 0.0696 96.88 0.0416 97.95
240 0.0374 100.00 0.0300 97.14
250 0.0037 100.00 0.0148 98.55
260 0.1795 93.75 0.1738 97.12
270 0.0773 93.75 0.2403 97.20
280 0.0918 96.88 0.0618 97.21
290 0.1192 93.75 0.3468 97.18
300 0.0363 100.00 0.0296 97.24
310 0.0278 100.00 0.0142 98.62
320 0.0358 96.88 0.1389 98.79
330 0.0169 100.00 0.0241 97.68
340 0.0209 100.00 0.0392 96.45
350 0.1460 96.88 0.0510 96.95
360 0.1341 93.75 0.1001 96.18
370 0.0185 100.00 0.0160 98.43
380 0.0628 100.00 0.0371 96.73
390 0.0356 100.00 0.0348 96.93
400 0.0312 100.00 0.0283 97.32
410 0.0906 93.75 0.2393 98.48
420 0.1368 90.62 0.2718 97.56
430 0.0863 96.88 0.1784 98.22
440 0.0211 100.00 0.0239 97.70
450 0.0087 100.00 0.0233 97.76
460 0.0253 100.00 0.0258 97.54
470 0.0061 100.00 0.0243 97.66
480 0.0090 100.00 0.0298 97.30
490 0.0580 96.88 0.1586 97.91
500 0.0080 100.00 0.0264 97.49
510 0.0323 100.00 0.0376 96.64
520 0.0018 100.00 0.0145 98.60
530 0.1146 93.75 0.1484 97.80
540 0.0684 96.88 0.0783 98.21
550 0.0967 96.88 0.1021 96.90
560 0.0238 100.00 0.0426 96.27
570 0.0431 100.00 0.0287 97.39
580 0.0417 100.00 0.0511 95.47
590 0.0439 96.88 0.1043 97.56
600 0.2635 93.75 0.1946 97.24
610 0.0882 96.88 0.0697 97.99
620 0.1641 93.75 0.2293 97.71
630 0.0073 100.00 0.0241 97.70
640 0.1870 96.88 0.1135 96.64
650 0.0848 96.88 0.0783 97.78
660 0.1683 96.88 0.0954 98.11
670 0.0076 100.00 0.0156 98.47
680 0.0139 100.00 0.0252 97.59
690 0.0394 96.88 0.0607 97.74
700 0.0389 100.00 0.0318 97.08
710 0.0460 100.00 0.0210 98.01
720 0.0033 100.00 0.0148 98.56
730 0.0756 96.88 0.0833 98.05
740 0.1547 90.62 0.2448 97.61
750 0.0514 96.88 0.0520 97.28
760 0.0366 100.00 0.0248 97.67
770 0.0220 100.00 0.0327 97.26
780 0.2069 93.75 0.2490 98.72
790 0.1634 96.88 0.1155 98.78
800 0.0052 100.00 0.0131 98.72
810 0.1658 90.62 0.1693 96.82
820 0.0265 100.00 0.0179 98.29
830 0.0096 100.00 0.0219 97.92
840 0.0382 100.00 0.0241 97.74
850 0.0194 100.00 0.0134 98.68
860 0.0275 100.00 0.0193 98.18
870 0.0490 100.00 0.0300 97.27
880 0.0120 100.00 0.0185 98.21
890 0.0051 100.00 0.0129 98.73
900 0.0088 100.00 0.0158 98.47
910 0.0097 100.00 0.0193 98.16
920 0.1604 93.75 0.2271 98.18
930 0.4813 87.50 0.4053 98.13
940 0.0135 100.00 0.0213 97.99
950 0.1281 96.88 0.1190 98.00
