batch class_loss class_acc conf_loss conf
0 0.6859 56.25 0.6977 47.89
10 0.6540 68.75 0.6984 48.68
20 0.6945 50.00 0.6839 51.28
30 0.7248 40.62 0.7343 51.36
40 0.6998 43.75 0.7044 50.98
50 0.6963 50.00 0.6962 50.31
60 0.7005 37.50 0.6994 50.18
70 0.7038 46.88 0.6960 51.84
80 0.6999 50.00 0.6999 53.84
90 0.6981 53.12 0.7217 52.07
100 0.6988 43.75 0.6902 50.28
110 0.7024 43.75 0.7045 48.42
120 0.7053 40.62 0.6959 50.48
130 0.6932 53.12 0.6900 49.54
140 0.7158 21.88 0.6771 48.82
150 0.6881 50.00 0.6946 45.31
160 0.6944 53.12 0.7000 48.58
170 0.6902 56.25 0.6896 48.88
180 0.6778 59.38 0.6924 51.74
190 0.6854 56.25 0.6760 54.06
200 0.7021 40.62 0.7132 52.27
210 0.6969 53.12 0.6983 51.28
220 0.6923 34.38 0.6842 50.91
230 0.6894 56.25 0.7087 50.05
240 0.6824 65.62 0.7156 47.39
250 0.6833 56.25 0.7112 46.83
260 0.6975 37.50 0.6749 48.47
270 0.6993 43.75 0.6739 48.97
280 0.6830 59.38 0.6919 51.16
290 0.6960 43.75 0.6912 52.62
300 0.7070 34.38 0.6848 48.23
310 0.6844 62.50 0.7151 46.80
