batch class_loss class_acc conf_loss conf
0 0.6929 46.88 0.6932 53.57
10 0.6982 40.62 0.6584 50.03
20 0.7043 50.00 0.7420 44.64
30 0.6714 56.25 0.6870 49.70
40 0.6989 53.12 0.7303 52.32
50 0.6817 56.25 0.6839 49.20
60 0.6951 53.12 0.7033 47.44
70 0.6763 65.62 0.6995 49.12
80 0.6711 59.38 0.6816 52.63
90 0.7031 43.75 0.7043 52.33
100 0.7380 53.12 0.7041 51.63
110 0.7043 50.00 0.7032 51.69
120 0.7034 34.38 0.6967 48.47
130 0.6641 56.25 0.6602 49.48
140 0.6927 53.12 0.6882 54.37
150 0.6781 56.25 0.6908 52.31
160 0.6698 59.38 0.6862 48.64
170 0.6933 53.12 0.6938 46.25
180 0.6925 59.38 0.6817 48.32
190 0.6937 46.88 0.7273 49.63
200 0.6874 62.50 0.6803 53.08
210 0.6934 50.00 0.6939 50.48
220 0.6869 59.38 0.7273 46.70
230 0.6874 56.25 0.6999 48.50
240 0.6784 62.50 0.6928 51.69
250 0.7026 50.00 0.6938 52.28
260 0.6844 62.50 0.6982 51.74
270 0.6868 53.12 0.6799 52.78
280 0.6969 50.00 0.6852 49.58
290 0.6829 65.62 0.7080 48.24
300 0.7174 43.75 0.7000 51.24
310 0.6893 56.25 0.6898 48.55
