batch class_loss class_acc conf_loss conf
0 0.7239 34.38 0.7023 52.59
10 0.6799 65.62 0.6932 50.59
20 0.6789 53.12 0.6489 49.83
30 0.6959 53.12 0.7265 49.34
40 0.7021 50.00 0.6881 51.81
50 0.6671 59.38 0.6866 54.21
60 0.6769 59.38 0.6709 55.11
70 0.7029 40.62 0.7112 54.22
80 0.7184 46.88 0.7038 53.55
90 0.6762 68.75 0.6606 53.96
100 0.6663 59.38 0.6752 53.34
110 0.6860 53.12 0.6856 54.04
120 0.7100 50.00 0.6813 54.34
130 0.6713 71.88 0.6697 53.76
140 0.6861 53.12 0.6970 52.12
150 0.6850 50.00 0.6842 51.13
160 0.6939 53.12 0.6939 51.38
170 0.6857 56.25 0.7045 50.85
180 0.6679 65.62 0.6965 48.93
190 0.6816 50.00 0.7118 50.81
200 0.6516 62.50 0.6669 52.87
210 0.6885 56.25 0.6856 53.23
220 0.6843 59.38 0.6859 54.21
230 0.6795 59.38 0.6868 53.80
240 0.6937 59.38 0.6947 51.26
250 0.7013 43.75 0.6745 47.52
260 0.6906 59.38 0.6885 49.11
270 0.6673 68.75 0.6879 51.06
280 0.6933 46.88 0.6885 51.38
290 0.6756 59.38 0.6897 52.09
300 0.7048 43.75 0.7040 53.80
310 0.6853 46.88 0.7028 51.79
