batch class_loss class_acc conf_loss conf
0 0.6867 56.25 0.6940 48.14
10 0.7084 43.75 0.7134 52.35
20 0.7217 34.38 0.7204 52.60
30 0.6946 50.00 0.7023 52.92
40 0.6896 62.50 0.6790 54.00
50 0.6880 68.75 0.6747 52.89
60 0.7053 43.75 0.6883 50.19
70 0.6997 34.38 0.6768 49.87
80 0.6912 46.88 0.6995 50.45
90 0.7066 50.00 0.6958 50.27
100 0.6864 53.12 0.6863 50.00
110 0.6825 56.25 0.7188 50.73
120 0.6774 62.50 0.6788 53.77
130 0.7229 34.38 0.7145 54.34
140 0.7051 40.62 0.6932 51.44
150 0.6815 56.25 0.6919 49.79
160 0.7012 43.75 0.6882 49.04
170 0.6802 59.38 0.6917 49.68
180 0.6927 53.12 0.6884 53.50
190 0.6830 53.12 0.6935 52.36
200 0.6946 46.88 0.6950 51.55
210 0.6940 40.62 0.6759 51.19
220 0.6980 43.75 0.6863 49.55
230 0.6991 46.88 0.6861 49.91
240 0.6804 62.50 0.6787 52.92
250 0.6919 50.00 0.7078 54.60
260 0.7152 37.50 0.7005 51.59
270 0.6791 62.50 0.7128 47.63
280 0.7044 43.75 0.6883 49.42
290 0.6991 37.50 0.6906 49.10
300 0.7112 43.75 0.7027 51.20
310 0.7172 43.75 0.7065 53.03
