batch class_loss class_acc conf_loss conf
0 0.7168 43.75 0.7009 54.91
10 0.6829 46.88 0.6850 53.65
20 0.7175 28.12 0.7032 50.04
30 0.7001 43.75 0.6937 48.88
40 0.6920 50.00 0.6962 49.06
50 0.6538 68.75 0.6617 54.45
60 0.6984 53.12 0.6778 55.64
70 0.7072 46.88 0.6900 53.81
80 0.6986 43.75 0.6944 54.25
90 0.7122 53.12 0.7272 54.29
100 0.6872 59.38 0.6869 52.23
110 0.6857 43.75 0.6994 50.47
120 0.6658 62.50 0.6908 50.54
130 0.7250 43.75 0.6959 53.45
140 0.7082 40.62 0.7089 53.23
150 0.6994 56.25 0.6969 52.10
160 0.7244 43.75 0.6983 51.44
170 0.6679 65.62 0.6763 52.39
180 0.7030 46.88 0.6842 53.67
190 0.6951 40.62 0.7073 51.49
200 0.6711 59.38 0.6863 49.98
210 0.7028 43.75 0.6832 49.18
220 0.7236 37.50 0.6939 48.92
230 0.6996 37.50 0.7072 49.16
240 0.6838 53.12 0.7027 49.06
250 0.6886 50.00 0.6924 48.70
260 0.6557 65.62 0.7016 49.42
270 0.6789 62.50 0.6780 52.39
280 0.7110 43.75 0.7211 54.02
290 0.6904 53.12 0.6867 51.14
300 0.6907 50.00 0.6849 50.75
310 0.7078 40.62 0.6921 50.53
