batch class_loss class_acc conf_loss conf
0 0.1661 93.75 0.1742 97.27
10 0.2351 90.62 0.2953 96.66
20 0.0376 100.00 0.0277 97.36
30 0.0863 93.75 0.2172 97.25
40 0.1230 93.75 0.2198 97.18
50 0.0734 96.88 0.0495 96.30
60 0.5426 84.38 0.4493 97.67
70 0.0582 100.00 0.0284 97.28
80 0.0287 100.00 0.0261 97.62
90 0.5017 87.50 0.3846 97.70
100 0.1839 96.88 0.1562 97.84
110 0.0300 100.00 0.0428 95.99
120 0.1863 93.75 0.1724 97.16
130 0.1302 93.75 0.1430 95.39
140 0.0267 100.00 0.0298 97.11
150 0.0243 100.00 0.0328 96.85
160 0.0322 100.00 0.0413 96.26
170 0.1209 96.88 0.0940 97.53
180 0.0394 96.88 0.0929 97.91
190 0.0450 100.00 0.0226 97.80
200 0.1087 96.88 0.1109 98.13
210 0.1438 96.88 0.0986 97.87
220 0.3742 90.62 0.2902 97.87
230 0.0274 100.00 0.0356 96.60
240 0.0476 100.00 0.0254 97.56
250 0.0266 100.00 0.0212 97.98
260 0.0270 100.00 0.0270 97.43
270 0.0468 96.88 0.0727 98.21
280 0.1312 93.75 0.1588 97.38
290 0.1450 93.75 0.1856 97.76
300 0.0652 100.00 0.0263 97.48
310 0.0244 100.00 0.0222 97.85
320 0.1774 90.62 0.1991 96.94
330 0.3527 93.75 0.2554 98.20
340 0.0951 96.88 0.1299 96.46
350 0.0256 100.00 0.0284 97.28
360 0.1712 96.88 0.1667 97.69
370 0.1320 93.75 0.1790 96.47
380 0.1734 93.75 0.1906 96.43
390 0.2684 93.75 0.1784 97.64
400 0.0113 100.00 0.0264 97.44
410 0.0051 100.00 0.0350 96.84
420 0.2012 93.75 0.1722 97.02
430 0.0715 100.00 0.0483 95.58
440 0.3962 87.50 0.3065 96.71
450 0.0715 96.88 0.1619 97.05
460 0.1708 93.75 0.1478 96.96
470 0.1439 93.75 0.2806 96.18
480 0.0864 96.88 0.0601 94.52
490 0.1408 96.88 0.0996 96.16
500 0.2116 90.62 0.3129 97.56
510 0.0535 96.88 0.1024 96.49
520 0.0188 100.00 0.0472 95.69
530 0.1178 93.75 0.1566 94.34
540 0.1521 96.88 0.0878 95.61
550 0.0130 100.00 0.0222 97.87
560 0.0559 100.00 0.0202 98.09
570 0.0763 93.75 0.1889 98.10
580 0.0543 96.88 0.0890 97.47
590 0.0265 100.00 0.0274 97.39
600 0.0056 100.00 0.0299 97.29
610 0.0319 100.00 0.0147 98.55
620 0.0626 96.88 0.1038 97.83
630 0.0659 96.88 0.1624 97.10
640 0.0837 96.88 0.1044 97.71
650 0.0897 96.88 0.1098 96.34
660 0.1287 96.88 0.1352 97.84
670 0.1573 93.75 0.2793 97.42
680 0.2277 96.88 0.0936 95.89
690 0.0774 96.88 0.1057 95.62
700 0.0286 100.00 0.0382 96.49
710 0.1287 96.88 0.0914 97.82
720 0.0545 96.88 0.1324 97.99
730 0.0122 100.00 0.0233 97.80
740 0.2144 93.75 0.1160 97.11
750 0.1137 93.75 0.2220 97.29
760 0.0098 100.00 0.0214 97.97
770 0.1652 96.88 0.1178 97.48
780 0.0100 100.00 0.0445 96.18
790 0.1772 93.75 0.1136 95.98
800 0.0377 96.88 0.0638 94.44
810 0.1309 96.88 0.0678 95.78
820 0.0235 100.00 0.0417 96.19
830 0.0329 100.00 0.0218 97.88
840 0.0275 100.00 0.0208 98.00
850 0.0893 93.75 0.1950 98.13
860 0.0425 100.00 0.0497 95.69
870 0.0360 100.00 0.0150 98.53
880 0.0697 96.88 0.0984 98.30
890 0.0238 100.00 0.0171 98.35
900 0.0350 100.00 0.0254 97.68
910 0.1620 93.75 0.2000 97.31
920 0.1452 93.75 0.1852 97.72
930 0.0061 100.00 0.0187 98.17
940 0.0481 96.88 0.0850 97.73
950 0.0071 100.00 0.0288 97.36
960 0.0648 100.00 0.0518 95.65
970 0.3006 93.75 0.2141 96.73
980 0.1133 96.88 0.1311 96.59
990 0.0094 100.00 0.0220 97.89
1000 0.0448 100.00 0.0252 97.58
1010 0.1449 96.88 0.1375 98.14
1020 0.1200 93.75 0.1725 98.34
1030 0.2505 84.38 0.4147 96.79
1040 0.0083 100.00 0.0336 96.85
1050 0.0960 96.88 0.1580 98.11
1060 0.0039 100.00 0.0184 98.23
1070 0.0558 96.88 0.1212 97.28
1080 0.1099 93.75 0.1758 97.87
1090 0.0253 100.00 0.0242 97.76
1100 0.1215 96.88 0.2106 98.03
1110 0.0170 100.00 0.0352 96.72
1120 0.1620 93.75 0.1227 95.57
1130 0.0945 93.75 0.1458 97.07
1140 0.1994 96.88 0.0670 97.52
1150 0.0866 96.88 0.0917 96.53
1160 0.0109 100.00 0.0295 97.21
1170 0.0812 96.88 0.0702 96.38
1180 0.0147 100.00 0.0223 97.88
1190 0.0920 96.88 0.0711 97.40
1200 0.0378 100.00 0.0265 97.48
1210 0.0244 100.00 0.0251 97.62
1220 0.4996 84.38 0.3727 96.14
1230 0.0351 100.00 0.0382 96.43
1240 0.0305 100.00 0.0404 96.30
1250 0.0231 100.00 0.0198 98.06
1260 0.1789 93.75 0.2439 96.76
1270 0.0522 96.88 0.0643 97.21
1280 0.0876 96.88 0.0859 97.46
1290 0.0471 96.88 0.1239 97.93
1300 0.0637 100.00 0.0330 96.87
1310 0.1284 93.75 0.1862 96.43
1320 0.0724 96.88 0.0859 96.35
1330 0.0231 100.00 0.0288 97.46
1340 0.0706 96.88 0.0681 96.40
1350 0.0440 100.00 0.0254 97.53
1360 0.0207 100.00 0.0225 97.83
1370 0.2723 93.75 0.2608 97.38
1380 0.0036 100.00 0.0141 98.61
1390 0.1134 96.88 0.1189 95.85
1400 0.1294 93.75 0.1668 97.14
1410 0.0215 100.00 0.0137 98.65
1420 0.0138 100.00 0.0200 98.08
1430 0.0626 100.00 0.0257 97.55
1440 0.0376 100.00 0.0268 97.44
1450 0.0017 100.00 0.0156 98.49
1460 0.0285 100.00 0.0313 97.13
1470 0.0382 96.88 0.1284 97.96
1480 0.5653 87.50 0.3577 97.26
1490 0.0033 100.00 0.0187 98.18
1500 0.3033 93.75 0.1950 97.23
1510 0.0340 100.00 0.0299 97.21
1520 0.2069 96.88 0.1001 97.77
1530 0.0474 96.88 0.0918 98.46
1540 0.0357 100.00 0.0193 98.16
1550 0.1047 93.75 0.1189 97.85
1560 0.0077 100.00 0.0169 98.37
1570 0.0742 96.88 0.1018 97.42
1580 0.2932 90.62 0.3703 96.34
1590 0.0878 93.75 0.2212 97.51
1600 0.1163 96.88 0.0511 95.10
1610 0.1042 96.88 0.0991 97.13
1620 0.1986 96.88 0.1061 97.77
1630 0.0159 100.00 0.0292 97.24
1640 0.0380 96.88 0.0842 97.78
1650 0.0709 96.88 0.0757 98.26
1660 0.0393 100.00 0.0323 96.94
1670 0.1354 93.75 0.1322 97.13
1680 0.1492 96.88 0.1000 98.06
1690 0.0074 100.00 0.0162 98.42
1700 0.0149 100.00 0.0326 97.03
1710 0.1639 93.75 0.1040 95.87
1720 0.1304 96.88 0.0779 97.74
1730 0.0577 100.00 0.0255 97.61
1740 0.0753 96.88 0.0594 96.93
1750 0.0766 96.88 0.1360 97.44
1760 0.4476 90.62 0.3962 96.69
1770 0.1399 93.75 0.1582 97.30
1780 0.0239 100.00 0.0167 98.37
1790 0.0674 96.88 0.0771 96.69
1800 0.1953 90.62 0.2286 94.70
1810 0.1756 93.75 0.1226 94.03
1820 0.0087 100.00 0.0283 97.30
1830 0.2659 87.50 0.2640 97.05
1840 0.0078 100.00 0.0198 98.09
1850 0.1324 93.75 0.1173 96.70
1860 0.0464 100.00 0.0325 96.96
1870 0.0081 100.00 0.0082 99.18
