batch class_loss class_acc conf_loss conf
0 0.6874 53.12 0.7013 52.83
10 0.6904 53.12 0.6868 52.98
20 0.6756 62.50 0.6775 52.54
30 0.6998 46.88 0.6991 52.35
40 0.6734 56.25 0.6793 53.08
50 0.6704 65.62 0.6894 51.57
60 0.6865 62.50 0.6885 52.07
70 0.7013 53.12 0.6954 51.84
80 0.6930 50.00 0.6844 51.55
90 0.6796 56.25 0.6886 51.20
100 0.6865 53.12 0.6947 52.08
110 0.7054 43.75 0.6965 51.64
120 0.7268 31.25 0.7159 53.37
130 0.6847 53.12 0.6841 51.70
140 0.6796 56.25 0.6788 51.45
150 0.6908 43.75 0.6966 51.07
160 0.6556 68.75 0.6928 50.70
170 0.6999 56.25 0.6901 52.85
180 0.6882 62.50 0.6722 53.88
190 0.6742 59.38 0.6833 54.83
200 0.6851 46.88 0.6949 53.18
210 0.6798 56.25 0.6937 52.03
220 0.7114 31.25 0.7025 52.08
230 0.7000 53.12 0.6787 51.55
240 0.6923 43.75 0.6845 50.15
250 0.6780 62.50 0.7092 49.10
260 0.6760 65.62 0.6999 49.94
270 0.6835 62.50 0.6866 51.83
280 0.6607 62.50 0.6781 53.58
290 0.6710 71.88 0.6717 53.57
300 0.6707 59.38 0.6890 53.68
310 0.6934 53.12 0.7008 52.27
