batch class_loss class_acc conf_loss conf
0 0.6878 56.25 0.6916 50.77
10 0.6508 71.88 0.6724 49.44
20 0.7214 56.25 0.7026 50.49
30 0.7055 40.62 0.6845 51.19
40 0.6707 65.62 0.6901 50.64
50 0.6908 62.50 0.6969 49.33
60 0.6870 50.00 0.6717 48.42
70 0.6905 53.12 0.7040 51.09
80 0.6773 59.38 0.6848 52.03
90 0.6951 46.88 0.6973 51.65
100 0.6786 65.62 0.6923 50.87
110 0.6783 62.50 0.6860 51.68
120 0.6811 59.38 0.6830 53.53
130 0.6977 50.00 0.6959 55.48
140 0.7279 31.25 0.7257 54.47
150 0.6998 50.00 0.7020 50.14
160 0.7045 50.00 0.6991 48.77
170 0.7230 43.75 0.7107 52.10
180 0.6989 40.62 0.7212 55.00
190 0.6996 50.00 0.7002 53.00
200 0.6864 53.12 0.6925 52.28
210 0.7078 46.88 0.6977 51.88
220 0.6968 53.12 0.6903 51.96
230 0.6856 46.88 0.6988 52.06
240 0.6850 62.50 0.6876 51.85
250 0.6871 62.50 0.6943 52.47
260 0.6955 46.88 0.6833 50.94
270 0.6849 53.12 0.6944 50.22
280 0.6781 56.25 0.6926 49.56
290 0.7166 43.75 0.7064 48.38
300 0.6802 59.38 0.6967 49.62
310 0.7172 46.88 0.6997 52.66
