batch class_loss class_acc conf_loss conf
0 0.6800 78.12 0.6999 51.55
10 0.6944 56.25 0.6992 52.47
20 0.7218 46.88 0.7155 54.63
30 0.6970 34.38 0.7161 56.62
40 0.6427 71.88 0.6326 57.36
50 0.6570 56.25 0.6764 55.91
60 0.6569 62.50 0.6555 56.50
70 0.6704 65.62 0.6804 57.22
80 0.6438 68.75 0.6613 56.82
90 0.7072 53.12 0.6919 57.78
100 0.6389 68.75 0.6467 57.60
110 0.6928 59.38 0.6813 56.36
120 0.6548 59.38 0.6661 55.20
130 0.7096 56.25 0.7063 56.47
140 0.6600 53.12 0.6559 56.50
150 0.6963 50.00 0.7052 54.86
160 0.6787 56.25 0.6646 54.10
170 0.6936 43.75 0.6716 53.51
180 0.6874 53.12 0.6887 53.56
190 0.6550 56.25 0.6760 54.36
200 0.6757 46.88 0.6532 55.36
210 0.7197 37.50 0.7144 57.39
220 0.6240 68.75 0.6403 57.06
230 0.6456 65.62 0.6777 56.73
240 0.7247 37.50 0.7151 56.95
250 0.6612 65.62 0.6740 56.63
260 0.6423 78.12 0.6270 57.18
270 0.6745 56.25 0.6817 57.23
280 0.6978 46.88 0.7165 58.68
290 0.6951 56.25 0.6979 55.28
300 0.7079 53.12 0.7067 53.03
310 0.6740 62.50 0.6784 53.71
