batch class_loss class_acc conf_loss conf
0 0.7009 50.00 0.6940 51.64
10 0.6924 53.12 0.7056 54.70
20 0.7136 46.88 0.7156 56.86
30 0.6715 50.00 0.6871 56.19
40 0.6180 75.00 0.6120 58.33
50 0.7169 46.88 0.7329 59.33
60 0.7145 53.12 0.7139 57.00
70 0.6953 46.88 0.7096 56.61
80 0.6956 53.12 0.7081 54.39
90 0.6987 50.00 0.6811 53.45
100 0.6898 53.12 0.6845 52.48
110 0.7077 50.00 0.7105 53.74
120 0.7157 46.88 0.7036 53.40
130 0.6899 56.25 0.6865 51.13
140 0.7131 40.62 0.6985 51.09
150 0.7111 50.00 0.7115 52.06
160 0.6973 56.25 0.7016 51.46
170 0.6920 68.75 0.7166 50.65
180 0.6818 53.12 0.6944 51.36
190 0.6900 56.25 0.7029 54.20
200 0.6459 62.50 0.6637 56.10
210 0.6804 50.00 0.7165 56.41
220 0.6859 62.50 0.6895 54.39
230 0.7157 50.00 0.7004 52.99
240 0.6927 56.25 0.6812 53.79
250 0.6890 53.12 0.7004 54.37
260 0.6562 71.88 0.6467 55.46
270 0.7010 37.50 0.7068 57.04
280 0.7064 53.12 0.7107 53.71
290 0.6693 59.38 0.7195 51.11
300 0.7002 46.88 0.6929 51.48
310 0.6838 50.00 0.6793 51.89
