batch class_loss class_acc conf_loss conf
0 0.7070 34.38 0.7129 51.30
10 0.6958 46.88 0.6971 50.32
20 0.7240 40.62 0.6884 50.72
30 0.6895 59.38 0.7048 49.35
40 0.6857 56.25 0.6928 53.42
50 0.6807 56.25 0.6664 52.67
60 0.6765 65.62 0.6962 48.86
70 0.6879 56.25 0.6944 51.49
80 0.6872 53.12 0.6795 54.76
90 0.7144 43.75 0.7116 55.14
100 0.6788 59.38 0.6770 53.68
110 0.7038 34.38 0.6950 50.81
120 0.7287 34.38 0.6750 49.30
130 0.7085 50.00 0.6816 50.39
140 0.6764 62.50 0.6561 52.59
150 0.6955 50.00 0.6883 55.63
160 0.6880 43.75 0.7144 53.67
170 0.6673 68.75 0.6880 51.83
180 0.6913 50.00 0.6910 51.33
190 0.6838 62.50 0.6873 51.90
200 0.6894 46.88 0.6781 50.04
210 0.6791 56.25 0.6882 49.38
220 0.6850 56.25 0.6841 52.67
230 0.6896 59.38 0.6903 54.12
240 0.6829 50.00 0.6977 54.17
250 0.6880 56.25 0.7113 55.44
260 0.6686 59.38 0.6714 56.10
270 0.7552 37.50 0.7212 54.09
280 0.6473 71.88 0.6865 50.81
290 0.6835 59.38 0.6685 51.61
300 0.7006 40.62 0.6944 53.08
310 0.7058 56.25 0.6986 51.36
