batch class_loss class_acc conf_loss conf
0 0.7108 46.88 0.6991 50.67
10 0.7052 53.12 0.7038 49.11
20 0.7330 28.12 0.6967 49.96
30 0.6587 59.38 0.6834 51.05
40 0.7143 40.62 0.7019 51.35
50 0.6806 59.38 0.7082 48.30
60 0.7007 40.62 0.6842 49.84
70 0.7056 46.88 0.6971 51.16
80 0.6870 43.75 0.6896 49.93
90 0.6931 56.25 0.6935 50.91
100 0.6916 62.50 0.7160 53.03
110 0.6870 53.12 0.6846 54.81
120 0.6855 53.12 0.6844 53.19
130 0.7134 43.75 0.7161 51.79
140 0.7117 37.50 0.6979 50.76
150 0.7187 43.75 0.6874 50.57
160 0.6945 46.88 0.6949 52.76
170 0.6945 50.00 0.7003 51.19
180 0.6712 50.00 0.7303 49.32
190 0.7109 46.88 0.6811 50.23
200 0.7116 46.88 0.6869 51.06
210 0.6673 62.50 0.6875 51.43
220 0.6866 50.00 0.7101 53.72
230 0.6631 68.75 0.6784 52.97
240 0.6809 56.25 0.6963 52.28
250 0.7043 50.00 0.6982 52.19
260 0.6947 40.62 0.6807 52.68
270 0.7156 46.88 0.6878 51.42
280 0.6876 53.12 0.6829 50.90
290 0.7145 43.75 0.7048 51.02
300 0.6598 62.50 0.6859 51.53
310 0.7214 40.62 0.7105 51.37
