batch class_loss class_acc conf_loss conf
0 0.6948 62.50 0.6755 54.64
10 0.6616 68.75 0.6664 57.02
20 0.7340 43.75 0.7442 57.47
30 0.7127 50.00 0.6915 55.07
40 0.6858 56.25 0.6893 53.46
50 0.6720 56.25 0.6691 53.75
60 0.6832 53.12 0.7003 53.83
70 0.6740 53.12 0.6892 52.43
80 0.7100 46.88 0.6934 52.09
90 0.7006 53.12 0.7134 50.64
100 0.7051 40.62 0.7039 51.82
110 0.7112 43.75 0.7037 52.83
120 0.6821 56.25 0.6847 54.44
130 0.6728 62.50 0.6819 54.75
140 0.6729 53.12 0.6762 53.94
150 0.6567 65.62 0.6563 53.79
160 0.6744 53.12 0.6680 55.87
170 0.6520 56.25 0.6769 54.41
180 0.6722 50.00 0.6749 50.42
190 0.6711 59.38 0.7012 49.57
200 0.6839 56.25 0.7026 50.19
210 0.7063 50.00 0.7189 50.59
220 0.7231 40.62 0.6975 50.60
230 0.6968 50.00 0.7097 50.63
240 0.6764 65.62 0.6932 51.46
250 0.6921 43.75 0.6994 52.58
260 0.6783 56.25 0.6956 50.47
270 0.6860 56.25 0.6990 50.86
280 0.7082 46.88 0.6891 50.91
290 0.6682 53.12 0.6780 51.79
300 0.6963 53.12 0.6917 52.83
310 0.6762 50.00 0.6787 54.02
