batch class_loss class_acc conf_loss conf
0 0.6566 56.25 0.7006 53.89
10 0.6666 62.50 0.6856 51.93
20 0.6801 53.12 0.6985 51.57
30 0.7026 59.38 0.7040 53.05
40 0.6689 56.25 0.6868 56.34
50 0.7610 25.00 0.7817 58.14
60 0.6940 46.88 0.7226 57.49
70 0.7488 25.00 0.7620 56.21
80 0.6391 62.50 0.6669 54.15
90 0.7158 46.88 0.7120 53.53
100 0.6875 56.25 0.6910 52.69
110 0.6825 50.00 0.6944 54.57
120 0.6448 65.62 0.6574 55.51
130 0.6804 50.00 0.6802 54.22
140 0.6761 50.00 0.6841 53.37
150 0.6384 65.62 0.6531 54.16
160 0.6925 46.88 0.6806 54.59
170 0.6217 65.62 0.6461 55.08
180 0.6718 62.50 0.6864 57.30
190 0.6954 53.12 0.6940 56.77
200 0.6800 53.12 0.6879 54.28
210 0.6772 56.25 0.6888 52.26
220 0.6760 62.50 0.6861 52.27
230 0.6979 56.25 0.6813 52.94
240 0.6814 59.38 0.6766 53.17
250 0.6947 43.75 0.7032 53.88
260 0.7128 46.88 0.7067 54.10
270 0.6522 65.62 0.6596 53.21
280 0.6553 75.00 0.6538 54.11
290 0.6607 59.38 0.6720 54.72
300 0.7155 46.88 0.7048 54.81
310 0.7030 53.12 0.6918 55.12
