batch class_loss class_acc conf_loss conf
0 0.6958 50.00 0.7064 51.20
10 0.7108 53.12 0.7116 49.95
20 0.6984 50.00 0.7102 50.04
30 0.6909 53.12 0.7038 49.26
40 0.6993 46.88 0.7038 49.61
50 0.7010 40.62 0.6886 50.98
60 0.6979 43.75 0.6876 49.64
70 0.6805 65.62 0.7476 45.96
80 0.6975 53.12 0.6947 48.53
90 0.6982 43.75 0.7045 52.52
100 0.6945 53.12 0.6663 53.27
110 0.6757 59.38 0.6895 51.86
120 0.6816 62.50 0.6941 49.73
130 0.6870 50.00 0.6915 52.03
140 0.7082 37.50 0.7054 51.70
150 0.7113 46.88 0.6921 50.71
160 0.6799 50.00 0.6955 49.30
170 0.7054 43.75 0.7049 50.62
180 0.6909 59.38 0.6878 49.95
190 0.7102 43.75 0.6987 49.54
200 0.6885 50.00 0.6853 49.44
210 0.6764 53.12 0.6951 50.60
220 0.6947 50.00 0.6943 49.93
230 0.7074 40.62 0.7096 51.90
240 0.6878 65.62 0.6914 51.50
250 0.7039 50.00 0.7001 51.90
260 0.6829 62.50 0.6879 49.81
270 0.6995 50.00 0.6960 50.82
280 0.7008 53.12 0.6995 50.88
290 0.6910 50.00 0.6795 51.07
300 0.6967 59.38 0.6961 50.14
310 0.6957 56.25 0.6912 49.53
