batch class_loss class_acc conf_loss conf
0 0.6924 53.12 0.6890 51.35
10 0.7008 53.12 0.6955 49.04
20 0.7592 40.62 0.7019 46.85
30 0.6686 59.38 0.6913 48.43
40 0.6857 46.88 0.6848 48.87
50 0.7008 53.12 0.7123 45.71
60 0.6770 65.62 0.7299 46.46
70 0.6877 53.12 0.6874 51.00
80 0.7055 50.00 0.6919 55.37
90 0.6776 46.88 0.6681 56.25
100 0.7041 46.88 0.6847 50.68
110 0.6989 50.00 0.6772 45.57
120 0.7097 56.25 0.6975 43.39
130 0.7170 34.38 0.6847 49.38
140 0.7371 34.38 0.7062 51.25
150 0.6974 56.25 0.7060 49.99
160 0.7067 50.00 0.6914 49.47
170 0.7027 46.88 0.6688 47.71
180 0.7338 46.88 0.6880 48.06
190 0.7180 50.00 0.7309 50.58
200 0.6862 59.38 0.6978 48.78
210 0.7188 43.75 0.6805 48.30
220 0.6999 50.00 0.7109 47.76
230 0.7011 53.12 0.6953 49.92
240 0.7162 46.88 0.7014 52.58
250 0.7119 46.88 0.6830 50.96
260 0.6788 62.50 0.6896 49.13
270 0.6991 50.00 0.7032 47.93
280 0.6872 56.25 0.6992 48.79
290 0.7403 31.25 0.7041 51.91
300 0.6713 71.88 0.7180 47.17
310 0.7176 56.25 0.6963 47.00
