batch class_loss class_acc conf_loss conf
0 0.7003 34.38 0.7101 53.50
10 0.6913 50.00 0.7071 47.48
20 0.7023 50.00 0.6653 47.31
30 0.7046 50.00 0.7000 45.44
40 0.6815 50.00 0.6855 50.17
50 0.7177 50.00 0.7018 51.69
60 0.6810 50.00 0.6946 48.63
70 0.6759 68.75 0.6757 49.06
80 0.6786 53.12 0.6862 49.81
90 0.7069 50.00 0.6890 48.75
100 0.7070 50.00 0.7014 47.38
110 0.7021 43.75 0.7232 46.64
120 0.7022 43.75 0.6957 47.61
130 0.6947 53.12 0.7272 45.14
140 0.6914 53.12 0.7127 47.64
150 0.6874 59.38 0.6986 51.80
160 0.6540 75.00 0.6581 52.41
170 0.6799 53.12 0.6788 52.91
180 0.7025 40.62 0.6932 50.89
190 0.7057 46.88 0.7100 48.82
200 0.6943 43.75 0.6827 47.52
210 0.6882 59.38 0.7162 45.94
220 0.7184 40.62 0.6942 47.80
230 0.6925 56.25 0.6800 50.23
240 0.6904 59.38 0.6825 49.43
250 0.7044 40.62 0.6950 50.28
260 0.6873 46.88 0.6596 48.85
270 0.7376 53.12 0.7370 53.62
280 0.7047 40.62 0.7204 55.33
290 0.7092 43.75 0.7071 52.64
300 0.6766 56.25 0.6826 50.84
310 0.7317 40.62 0.7019 51.13
