batch class_loss class_acc conf_loss conf
0 0.6780 62.50 0.6916 52.34
10 0.6836 53.12 0.6961 52.07
20 0.6666 56.25 0.6801 55.99
30 0.6751 56.25 0.6643 56.54
40 0.6456 71.88 0.6479 55.73
50 0.7195 46.88 0.6951 55.68
60 0.6926 50.00 0.6868 54.38
70 0.6997 40.62 0.7165 54.38
80 0.6744 50.00 0.6860 53.43
90 0.6745 68.75 0.6807 53.93
100 0.6988 43.75 0.6979 54.60
110 0.6816 53.12 0.6839 52.93
120 0.6980 53.12 0.6786 52.91
130 0.6539 62.50 0.6671 52.83
140 0.6659 53.12 0.6841 54.28
150 0.6924 62.50 0.6804 53.93
160 0.7006 46.88 0.6991 53.41
170 0.7000 53.12 0.7199 52.94
180 0.6977 53.12 0.7016 52.70
190 0.6895 53.12 0.6816 51.81
200 0.6900 53.12 0.7153 52.23
210 0.7040 37.50 0.7063 52.72
220 0.6805 50.00 0.6801 54.17
230 0.6705 59.38 0.6791 54.42
240 0.7057 53.12 0.7270 54.56
250 0.7204 28.12 0.7405 54.03
260 0.6806 59.38 0.6870 51.66
270 0.6867 56.25 0.6992 52.50
280 0.6958 46.88 0.6784 53.34
290 0.7099 43.75 0.7051 53.16
300 0.6839 56.25 0.6862 52.27
310 0.6984 46.88 0.6908 52.16
