batch class_loss class_acc conf_loss conf
0 0.1400 93.75 0.2017 96.89
10 0.2184 93.75 0.1782 97.06
20 0.0081 100.00 0.0375 96.47
30 0.1916 93.75 0.2129 96.40
40 0.2775 93.75 0.1677 96.08
50 0.0074 100.00 0.0335 96.80
60 0.0220 100.00 0.0274 97.37
70 0.0175 100.00 0.0221 97.86
80 0.0179 100.00 0.0187 98.19
90 0.0420 100.00 0.0140 98.63
100 0.0458 96.88 0.1813 97.94
110 0.0394 100.00 0.0216 97.91
120 0.0301 100.00 0.0333 97.03
130 0.1105 96.88 0.0713 97.73
140 0.1362 96.88 0.1533 97.91
150 0.2798 96.88 0.1200 97.84
160 0.2503 93.75 0.1729 97.53
170 0.2344 93.75 0.1684 96.95
180 0.1442 93.75 0.1359 96.30
190 0.0393 100.00 0.0350 96.68
200 0.2546 90.62 0.2409 97.47
210 0.0727 96.88 0.1050 97.08
220 0.0760 96.88 0.1142 96.75
230 0.0180 100.00 0.0385 96.36
240 0.0259 100.00 0.0305 97.07
250 0.1254 96.88 0.1506 95.76
260 0.0509 96.88 0.1193 96.13
270 0.0490 100.00 0.0239 97.68
280 0.0664 96.88 0.1072 97.52
290 0.0392 96.88 0.1077 96.58
300 0.3053 96.88 0.1425 96.30
310 0.0825 93.75 0.1435 97.09
320 0.0203 100.00 0.0343 96.74
330 0.0199 100.00 0.0193 98.11
340 0.1505 93.75 0.1477 97.51
350 0.1307 93.75 0.2891 95.94
360 0.0613 96.88 0.0575 95.55
370 0.1649 93.75 0.1959 95.54
380 0.1035 96.88 0.1162 96.96
390 0.0697 96.88 0.0831 96.52
400 0.0189 100.00 0.0291 97.22
410 0.0807 96.88 0.1431 95.90
420 0.0848 96.88 0.0990 97.42
430 0.0141 100.00 0.0178 98.26
440 0.0195 100.00 0.0245 97.64
450 0.1195 93.75 0.1397 97.44
460 0.1088 96.88 0.1004 96.31
470 0.1118 96.88 0.0945 95.23
480 0.0848 96.88 0.0873 96.50
490 0.0359 100.00 0.0310 97.08
500 0.0646 96.88 0.0987 97.21
510 0.0066 100.00 0.0179 98.27
520 0.1115 93.75 0.0708 96.18
530 0.1908 96.88 0.0814 96.19
540 0.0927 96.88 0.0771 97.72
550 0.0095 100.00 0.0225 97.83
560 0.1086 96.88 0.1387 98.02
570 0.0477 100.00 0.0343 96.90
580 0.1097 96.88 0.0610 96.54
590 0.0087 100.00 0.0368 96.69
600 0.0135 100.00 0.0378 96.48
610 0.0377 96.88 0.1111 98.43
620 0.2563 90.62 0.2568 97.76
630 0.0735 93.75 0.1933 97.84
640 0.1921 96.88 0.0989 96.89
650 0.0289 96.88 0.0965 97.82
660 0.1200 96.88 0.0779 97.25
670 0.2261 90.62 0.2227 97.28
680 0.0126 100.00 0.0192 98.12
690 0.1226 96.88 0.0952 95.29
700 0.1726 96.88 0.1158 97.58
710 0.0634 96.88 0.0584 97.73
720 0.1111 96.88 0.1336 98.29
730 0.0137 100.00 0.0300 97.19
740 0.1238 93.75 0.2038 97.59
750 0.3013 93.75 0.1785 97.33
760 0.4156 87.50 0.2872 96.15
770 0.0180 100.00 0.0436 95.93
780 0.3008 93.75 0.2722 94.77
790 0.0668 96.88 0.0774 95.21
800 0.0642 96.88 0.0963 96.44
810 0.1231 93.75 0.2564 97.47
820 0.0317 96.88 0.1795 97.52
830 0.0025 100.00 0.0219 97.87
840 0.2057 93.75 0.2372 97.20
850 0.0278 100.00 0.0279 97.35
860 0.0114 100.00 0.0226 97.83
870 0.1034 96.88 0.0749 97.31
880 0.1398 96.88 0.1454 97.31
890 0.0576 96.88 0.0828 97.20
900 0.0216 100.00 0.0280 97.33
910 0.0477 96.88 0.0815 98.34
920 0.0198 100.00 0.0186 98.19
930 0.0486 100.00 0.0318 97.09
940 0.2111 93.75 0.1573 96.28
950 0.0968 96.88 0.0861 97.98
960 0.0213 100.00 0.0330 97.01
970 0.1379 93.75 0.1558 96.19
980 0.3574 87.50 0.3279 96.64
990 0.1498 96.88 0.1135 94.48
1000 0.0384 100.00 0.0401 96.21
1010 0.0996 96.88 0.1324 98.20
1020 0.0195 100.00 0.0208 98.00
1030 0.1679 96.88 0.0965 97.27
1040 0.0170 100.00 0.0209 98.02
1050 0.0130 100.00 0.0195 98.12
1060 0.0369 100.00 0.0145 98.57
1070 0.0600 96.88 0.1144 96.75
1080 0.0721 96.88 0.0565 97.12
1090 0.0052 100.00 0.0147 98.56
1100 0.1656 96.88 0.1853 96.23
1110 0.0655 96.88 0.0844 97.62
1120 0.1439 93.75 0.2298 98.86
1130 0.0425 100.00 0.0247 97.72
1140 0.0434 100.00 0.0110 98.91
1150 0.0599 96.88 0.1245 98.73
1160 0.0191 100.00 0.0194 98.13
1170 0.0108 100.00 0.0202 98.03
1180 0.0736 96.88 0.0574 97.39
1190 0.1736 96.88 0.0892 97.08
1200 0.0196 100.00 0.0317 97.04
1210 0.0258 100.00 0.0515 95.66
1220 0.1595 96.88 0.0904 96.92
1230 0.0341 96.88 0.0768 96.95
1240 0.2906 90.62 0.1649 96.85
1250 0.0929 96.88 0.0905 93.92
1260 0.0242 100.00 0.0190 98.15
1270 0.0289 100.00 0.0255 97.58
1280 0.0100 100.00 0.0148 98.55
1290 0.0726 96.88 0.0801 97.32
1300 0.0341 100.00 0.0324 96.98
1310 0.0750 96.88 0.1927 97.94
1320 0.2217 96.88 0.1065 97.56
1330 0.0081 100.00 0.0264 97.50
1340 0.0588 96.88 0.0834 98.24
1350 0.0266 100.00 0.0300 97.19
1360 0.0814 96.88 0.0549 97.36
1370 0.0064 100.00 0.0158 98.45
1380 0.1146 93.75 0.0984 96.57
1390 0.2364 93.75 0.2690 95.92
1400 0.2902 93.75 0.1888 97.12
1410 0.0720 96.88 0.0771 98.06
1420 0.0579 96.88 0.0762 97.03
1430 0.1048 96.88 0.1210 97.21
1440 0.0226 100.00 0.0266 97.44
1450 0.0521 96.88 0.1100 98.11
1460 0.1182 96.88 0.0528 97.86
1470 0.0095 100.00 0.0224 97.86
1480 0.1089 93.75 0.1571 98.10
1490 0.0497 100.00 0.0491 95.57
1500 0.0175 100.00 0.0294 97.23
1510 0.1673 96.88 0.0617 97.21
1520 0.0173 100.00 0.0249 97.66
1530 0.0229 100.00 0.0344 96.77
1540 0.1328 96.88 0.1524 97.84
1550 0.0948 93.75 0.1300 97.60
1560 0.0259 100.00 0.0254 97.56
1570 0.0320 100.00 0.0264 97.52
1580 0.0394 100.00 0.0303 97.09
1590 0.0214 100.00 0.0234 97.77
1600 0.0320 96.88 0.1748 98.42
1610 0.0120 100.00 0.0413 96.31
1620 0.1406 93.75 0.1705 95.86
1630 0.0279 100.00 0.0471 95.97
1640 0.0464 96.88 0.0723 97.36
1650 0.3189 93.75 0.2445 97.67
1660 0.0035 100.00 0.0117 98.84
1670 0.0209 100.00 0.0481 95.66
1680 0.2683 90.62 0.2320 97.06
1690 0.0657 96.88 0.1356 97.73
1700 0.1499 90.62 0.2776 96.77
1710 0.0407 100.00 0.0397 96.58
1720 0.0865 96.88 0.0737 96.95
1730 0.2387 90.62 0.2524 96.76
1740 0.0114 100.00 0.0218 97.91
1750 0.2328 93.75 0.1253 96.84
1760 0.0137 100.00 0.0253 97.61
1770 0.0161 100.00 0.0154 98.51
1780 0.2138 93.75 0.3373 97.67
1790 0.1597 90.62 0.2195 96.03
1800 0.1494 93.75 0.1606 97.16
1810 0.1064 96.88 0.0497 95.01
1820 0.0097 100.00 0.0257 97.52
1830 0.0844 96.88 0.1052 94.15
1840 0.0865 93.75 0.1890 96.39
1850 0.0037 100.00 0.0168 98.35
1860 0.0581 96.88 0.1079 97.82
1870 0.0413 96.88 0.1095 98.56
