batch class_loss class_acc conf_loss conf
0 0.0630 96.88 0.0424 97.14
10 0.0448 96.88 0.1251 95.98
20 0.0028 100.00 0.0094 99.08
30 0.0082 100.00 0.0370 96.84
40 0.0901 96.88 0.1077 97.80
50 0.0034 100.00 0.0092 99.10
60 0.0255 100.00 0.0222 97.92
70 0.0239 100.00 0.0196 98.15
80 0.1267 93.75 0.1534 98.41
90 0.0052 100.00 0.0140 98.64
100 0.0253 96.88 0.0821 99.23
110 0.1492 96.88 0.1350 98.85
120 0.0080 100.00 0.0092 99.10
130 0.1678 96.88 0.0831 98.70
140 0.1194 93.75 0.1513 97.36
150 0.0378 100.00 0.0162 98.43
160 0.0166 100.00 0.0138 98.66
170 0.0115 100.00 0.0122 98.83
180 0.0585 96.88 0.1364 98.23
190 0.0391 96.88 0.0566 98.05
200 0.0088 100.00 0.0222 97.91
210 0.0162 100.00 0.0125 98.80
220 0.0308 100.00 0.0077 99.25
230 0.0007 100.00 0.0030 99.71
240 0.0025 100.00 0.0053 99.48
250 0.0187 100.00 0.0095 99.08
260 0.0011 100.00 0.0058 99.44
270 0.0032 100.00 0.0121 98.84
280 0.0017 100.00 0.0102 99.02
290 0.0194 100.00 0.0095 99.09
300 0.0068 100.00 0.0094 99.09
310 0.1454 93.75 0.2417 99.49
320 0.0239 100.00 0.0169 98.40
330 0.0177 100.00 0.0133 98.73
340 0.0043 100.00 0.0079 99.22
350 0.0010 100.00 0.0196 98.19
360 0.0661 96.88 0.0488 98.71
370 0.0173 100.00 0.0105 98.97
380 0.0763 96.88 0.0485 97.38
390 0.0483 96.88 0.0534 97.67
400 0.0099 100.00 0.0121 98.88
410 0.0100 100.00 0.0174 98.36
420 0.0031 100.00 0.0212 98.15
430 0.0417 96.88 0.1493 98.87
440 0.0539 96.88 0.1663 98.59
450 0.0011 100.00 0.0086 99.15
460 0.1603 93.75 0.1920 99.01
470 0.0237 100.00 0.0088 99.14
480 0.0015 100.00 0.0090 99.12
490 0.0032 100.00 0.0151 98.56
500 0.0071 100.00 0.0101 99.01
510 0.0041 100.00 0.0160 98.47
520 0.0095 100.00 0.0172 98.44
530 0.0063 100.00 0.0165 98.45
540 0.0043 100.00 0.0181 98.34
550 0.0044 100.00 0.0169 98.41
560 0.0541 96.88 0.1319 98.31
570 0.0613 96.88 0.1720 98.65
580 0.0182 100.00 0.0091 99.10
590 0.0244 96.88 0.1384 99.50
600 0.0595 96.88 0.1970 98.61
610 0.0014 100.00 0.0071 99.30
620 0.0821 96.88 0.0434 97.32
