batch class_loss class_acc conf_loss conf
0 0.0409 96.88 0.0744 95.89
10 0.0170 100.00 0.0227 97.84
20 0.0403 96.88 0.1208 98.43
30 0.2344 96.88 0.1429 98.91
40 0.0055 100.00 0.0101 99.00
50 0.1009 93.75 0.0998 96.79
60 0.0169 100.00 0.0192 98.16
70 0.3705 93.75 0.1666 95.80
80 0.1067 93.75 0.0949 97.00
90 0.1665 93.75 0.0916 96.71
100 0.0731 96.88 0.1308 96.58
110 0.0368 96.88 0.0354 97.63
120 0.0228 100.00 0.0196 98.12
130 0.0181 100.00 0.0170 98.38
140 0.0530 96.88 0.1545 98.49
150 0.1595 96.88 0.1023 99.23
160 0.0210 100.00 0.0176 98.41
170 0.0112 100.00 0.0192 98.20
180 0.2614 96.88 0.1131 98.76
190 0.0849 96.88 0.1369 98.34
200 0.0332 100.00 0.0215 97.94
210 0.1329 96.88 0.0927 97.40
220 0.0312 100.00 0.0259 97.63
230 0.0733 100.00 0.0524 95.56
240 0.0104 100.00 0.0158 98.46
250 0.0557 96.88 0.0405 97.62
260 0.0208 100.00 0.0269 97.75
270 0.0756 96.88 0.0911 98.36
280 0.0140 100.00 0.0251 97.64
290 0.0434 96.88 0.0678 96.94
300 0.0093 100.00 0.0156 98.48
310 0.0366 100.00 0.0222 97.86
320 0.0209 100.00 0.0216 97.94
330 0.1046 93.75 0.1771 98.68
340 0.0083 100.00 0.0156 98.47
350 0.0661 96.88 0.0490 96.97
360 0.0050 100.00 0.0107 98.95
370 0.0055 100.00 0.0222 97.92
380 0.1557 96.88 0.0662 97.79
390 0.2542 90.62 0.1714 97.49
400 0.1572 93.75 0.3325 97.41
410 0.1180 96.88 0.0688 97.25
420 0.0063 100.00 0.0138 98.64
430 0.0075 100.00 0.0190 98.23
440 0.0748 96.88 0.2536 98.76
450 0.0047 100.00 0.0264 97.58
460 0.2555 93.75 0.1840 97.53
470 0.0113 100.00 0.0400 96.26
480 0.0189 100.00 0.0403 96.34
490 0.0111 100.00 0.0260 97.50
500 0.1888 93.75 0.1365 98.05
510 0.0276 100.00 0.0229 97.79
520 0.1250 93.75 0.1167 97.00
530 0.0090 100.00 0.0241 97.74
540 0.0896 96.88 0.1077 97.00
550 0.0729 96.88 0.1100 97.51
560 0.0121 100.00 0.0177 98.28
570 0.0116 100.00 0.0144 98.62
580 0.0622 96.88 0.1859 98.38
590 0.0105 100.00 0.0139 98.66
600 0.0094 100.00 0.0138 98.66
610 0.0025 100.00 0.0129 98.75
620 0.0291 100.00 0.0169 98.37
630 0.0014 100.00 0.0102 99.00
640 0.0515 100.00 0.0214 98.02
650 0.0022 100.00 0.0084 99.17
660 0.0154 100.00 0.0136 98.68
670 0.0248 100.00 0.0132 98.71
680 0.0888 96.88 0.1934 99.42
690 0.0131 100.00 0.0117 98.86
700 0.0517 96.88 0.0701 97.69
710 0.1491 93.75 0.1758 98.13
720 0.0163 100.00 0.0155 98.52
730 0.0270 100.00 0.0218 97.92
740 0.1444 96.88 0.0776 98.05
750 0.2451 90.62 0.3206 97.17
760 0.0312 100.00 0.0321 96.96
770 0.0331 100.00 0.0239 97.80
780 0.0165 100.00 0.0158 98.48
790 0.1356 96.88 0.1113 97.81
800 0.0296 100.00 0.0160 98.44
810 0.0031 100.00 0.0150 98.53
820 0.0190 100.00 0.0265 97.48
830 0.0108 100.00 0.0229 97.89
840 0.0594 96.88 0.1567 99.01
850 0.0172 100.00 0.0278 97.50
860 0.0443 96.88 0.0930 98.45
870 0.1068 96.88 0.0874 98.22
880 0.0535 96.88 0.1141 98.45
890 0.0228 100.00 0.0342 97.22
900 0.0224 100.00 0.0328 97.13
910 0.0037 100.00 0.0093 99.09
920 0.0009 100.00 0.0080 99.21
930 0.0013 100.00 0.0070 99.31
940 0.0351 96.88 0.1452 98.96
950 0.1040 93.75 0.1532 98.29
960 0.0125 100.00 0.0085 99.16
970 0.2526 90.62 0.2313 98.08
980 0.0154 100.00 0.0114 98.89
990 0.0039 100.00 0.0100 99.02
1000 0.0030 100.00 0.0185 98.24
1010 0.2064 96.88 0.0772 97.48
1020 0.0022 100.00 0.0132 98.71
1030 0.0981 96.88 0.1082 98.94
1040 0.0166 100.00 0.0152 98.55
1050 0.0111 100.00 0.0193 98.28
1060 0.0615 96.88 0.0530 97.90
1070 0.0124 100.00 0.0228 97.91
1080 0.0591 96.88 0.1299 97.68
1090 0.3386 90.62 0.2343 97.32
1100 0.0150 100.00 0.0226 97.85
1110 0.0208 100.00 0.0245 97.65
1120 0.6044 93.75 0.1949 98.44
1130 0.1158 96.88 0.1067 97.86
1140 0.0644 96.88 0.0684 96.64
1150 0.0714 96.88 0.0546 98.20
1160 0.0064 100.00 0.0191 98.19
1170 0.0036 100.00 0.0198 98.11
1180 0.0170 100.00 0.0206 98.04
1190 0.0091 100.00 0.0125 98.77
1200 0.4054 93.75 0.1804 97.02
1210 0.0095 100.00 0.0283 97.39
1220 0.0202 100.00 0.0240 97.75
1230 0.2046 93.75 0.1718 97.87
1240 0.0572 96.88 0.0639 97.06
1250 0.0490 96.88 0.1146 98.20
1260 0.0737 96.88 0.0587 96.97
1270 0.0179 100.00 0.0249 97.65
1280 0.0128 100.00 0.0198 98.16
1290 0.1487 96.88 0.1577 98.90
1300 0.0075 100.00 0.0096 99.06
1310 0.0205 100.00 0.0087 99.14
1320 0.1308 96.88 0.1400 98.52
1330 0.0395 100.00 0.0271 97.50
1340 0.0696 96.88 0.0901 98.33
1350 0.0068 100.00 0.0170 98.37
1360 0.0356 100.00 0.0173 98.35
1370 0.0072 100.00 0.0149 98.57
1380 0.1528 96.88 0.1707 98.54
1390 0.0196 100.00 0.0311 97.12
1400 0.0620 96.88 0.1427 99.07
1410 0.0136 100.00 0.0135 98.68
1420 0.0184 100.00 0.0224 97.88
1430 0.0336 96.88 0.0664 97.77
1440 0.1980 93.75 0.2176 97.83
1450 0.0337 100.00 0.0216 98.04
1460 0.0562 96.88 0.0986 97.98
1470 0.0021 100.00 0.0082 99.19
1480 0.0053 100.00 0.0139 98.65
1490 0.0108 100.00 0.0127 98.77
1500 0.0190 100.00 0.0123 98.80
1510 0.1585 93.75 0.2676 98.02
1520 0.0026 100.00 0.0135 98.69
1530 0.0324 100.00 0.0173 98.32
1540 0.0030 100.00 0.0078 99.23
1550 0.0531 96.88 0.1056 98.30
1560 0.0025 100.00 0.0143 98.61
1570 0.0145 100.00 0.0091 99.10
1580 0.0311 100.00 0.0182 98.25
1590 0.0092 100.00 0.0146 98.59
1600 0.0434 100.00 0.0206 98.05
1610 0.0205 100.00 0.0107 98.95
1620 0.0138 100.00 0.0190 98.23
1630 0.0341 100.00 0.0227 97.94
1640 0.0112 100.00 0.0186 98.21
1650 0.0663 96.88 0.0807 97.14
1660 0.0069 100.00 0.0185 98.23
1670 0.0832 96.88 0.0671 98.48
1680 0.1703 93.75 0.2340 97.84
1690 0.0674 96.88 0.0793 98.17
1700 0.1386 93.75 0.0982 97.35
1710 0.0090 100.00 0.0154 98.51
1720 0.0189 100.00 0.0238 97.88
1730 0.0514 96.88 0.1000 97.75
1740 0.0891 93.75 0.1461 96.68
1750 0.0886 96.88 0.0667 97.45
1760 0.0262 100.00 0.0159 98.46
1770 0.0022 100.00 0.0188 98.20
1780 0.0030 100.00 0.0125 98.78
1790 0.0422 96.88 0.0756 98.48
1800 0.0718 96.88 0.1353 96.73
1810 0.0304 96.88 0.0453 96.36
1820 0.0025 100.00 0.0107 98.98
1830 0.0271 100.00 0.0086 99.15
1840 0.1356 96.88 0.0993 97.81
1850 0.0052 100.00 0.0128 98.75
1860 0.1043 93.75 0.1731 98.21
1870 0.0086 100.00 0.0205 98.07
