batch class_loss class_acc conf_loss conf
0 0.0054 100.00 0.0145 98.59
10 0.0051 100.00 0.0174 98.34
20 0.0069 100.00 0.0167 98.38
30 0.0681 96.88 0.0670 97.47
40 0.0242 100.00 0.0256 97.58
50 0.1328 96.88 0.0859 96.08
60 0.0072 100.00 0.0207 97.97
70 0.0300 100.00 0.0288 97.31
80 0.0292 100.00 0.0189 98.16
90 0.0108 100.00 0.0151 98.52
100 0.0450 96.88 0.1210 96.34
110 0.0774 96.88 0.1363 97.74
120 0.1246 96.88 0.0884 97.37
130 0.0884 96.88 0.0650 97.86
140 0.0243 100.00 0.0262 97.51
150 0.0089 100.00 0.0236 97.75
160 0.0226 100.00 0.0219 97.91
170 0.0110 100.00 0.0147 98.59
180 0.1010 93.75 0.2729 98.07
190 0.0316 100.00 0.0157 98.49
200 0.0450 96.88 0.1712 99.02
210 0.0097 100.00 0.0087 99.14
220 0.1522 96.88 0.0999 97.86
230 0.0049 100.00 0.0157 98.48
240 0.1344 96.88 0.0805 97.92
250 0.0282 96.88 0.0416 97.80
260 0.0320 100.00 0.0281 97.58
270 0.0401 96.88 0.1146 98.05
280 0.0063 100.00 0.0247 97.75
290 0.0729 96.88 0.0598 97.00
300 0.0773 96.88 0.0886 97.83
310 0.0166 100.00 0.0216 97.92
320 0.1478 93.75 0.1451 96.82
330 0.0230 100.00 0.0230 97.83
340 0.1088 96.88 0.1111 97.04
350 0.0588 96.88 0.1100 97.84
360 0.0082 100.00 0.0233 97.77
370 0.0627 96.88 0.0642 97.36
380 0.1016 96.88 0.1148 96.95
390 0.0184 100.00 0.0220 97.94
400 0.0331 100.00 0.0254 97.60
410 0.0568 96.88 0.1117 97.18
420 0.0123 100.00 0.0136 98.69
430 0.2577 93.75 0.2660 97.96
440 0.0439 96.88 0.1186 98.63
450 0.0526 96.88 0.1111 98.43
460 0.0346 96.88 0.0574 98.71
470 0.0554 96.88 0.0929 98.90
480 0.0475 96.88 0.0644 98.40
490 0.2527 93.75 0.2141 98.12
500 0.1742 93.75 0.2097 97.95
510 0.0035 100.00 0.0190 98.20
520 0.1252 96.88 0.1027 97.01
530 0.0117 100.00 0.0216 97.98
540 0.0096 100.00 0.0176 98.30
550 0.0180 100.00 0.0206 98.04
560 0.1763 93.75 0.1768 98.47
570 0.0098 100.00 0.0207 98.05
580 0.0574 96.88 0.0515 97.67
590 0.0165 100.00 0.0193 98.14
600 0.0097 100.00 0.0228 97.84
610 0.0874 96.88 0.0975 97.19
620 0.1059 93.75 0.0784 94.97
630 0.4992 90.62 0.2592 97.00
640 0.0083 100.00 0.0275 97.41
650 0.1173 96.88 0.0629 96.21
660 0.0181 100.00 0.0214 97.99
670 0.0723 96.88 0.0796 95.60
680 0.1135 90.62 0.2103 96.05
690 0.2062 93.75 0.1459 97.37
700 0.0275 100.00 0.0194 98.11
710 0.1126 96.88 0.0871 97.05
720 0.0034 100.00 0.0209 97.98
730 0.0255 100.00 0.0209 98.05
740 0.0506 96.88 0.1144 97.78
750 0.0339 96.88 0.1109 98.57
760 0.0099 100.00 0.0124 98.79
770 0.2018 93.75 0.1584 97.70
780 0.0223 100.00 0.0153 98.58
790 0.1257 96.88 0.1842 98.49
800 0.0367 100.00 0.0166 98.41
810 0.0489 96.88 0.0526 98.25
820 0.0482 100.00 0.0258 97.62
830 0.0046 100.00 0.0290 97.35
840 0.0015 100.00 0.0114 98.88
850 0.1287 96.88 0.0758 98.27
860 0.0349 96.88 0.1079 97.50
870 0.0159 100.00 0.0410 96.23
880 0.0071 100.00 0.0174 98.32
890 0.0389 100.00 0.0195 98.13
900 0.0615 100.00 0.0343 96.86
910 0.1881 93.75 0.1375 97.29
920 0.1324 90.62 0.3645 98.29
930 0.0215 100.00 0.0182 98.24
940 0.0097 100.00 0.0213 97.96
950 0.0617 96.88 0.0739 98.32
960 0.0088 100.00 0.0260 97.53
970 0.0255 100.00 0.0109 98.93
980 0.0107 100.00 0.0144 98.61
990 0.0306 100.00 0.0129 98.75
1000 0.0089 100.00 0.0128 98.76
1010 0.0453 96.88 0.2454 99.14
1020 0.2607 93.75 0.1416 98.26
1030 0.0170 100.00 0.0213 97.96
1040 0.0209 100.00 0.0332 97.01
1050 0.1384 96.88 0.1676 97.13
1060 0.0196 100.00 0.0161 98.43
1070 0.0385 96.88 0.1722 98.76
1080 0.1753 93.75 0.2129 98.17
1090 0.0313 100.00 0.0420 96.43
1100 0.0052 100.00 0.0171 98.34
1110 0.0238 100.00 0.0269 97.48
1120 0.0515 100.00 0.0236 97.79
1130 0.0502 100.00 0.0194 98.15
1140 0.0112 100.00 0.0433 96.17
1150 0.1830 96.88 0.1127 98.54
1160 0.0519 100.00 0.0209 98.02
1170 0.0096 100.00 0.0115 98.86
1180 0.1135 96.88 0.0620 96.75
1190 0.1489 96.88 0.0868 97.96
1200 0.0841 93.75 0.1331 96.50
1210 0.0919 96.88 0.0756 97.19
1220 0.0282 100.00 0.0353 96.86
1230 0.0916 96.88 0.0507 97.51
1240 0.0258 100.00 0.0237 97.83
1250 0.0169 100.00 0.0188 98.23
1260 0.0834 96.88 0.0776 97.73
1270 0.2031 96.88 0.1415 98.28
1280 0.0949 93.75 0.3020 98.15
1290 0.1362 93.75 0.1608 98.07
1300 0.0709 96.88 0.0777 97.75
1310 0.3160 93.75 0.2490 97.73
1320 0.0352 100.00 0.0303 97.20
1330 0.1528 96.88 0.1218 97.99
1340 0.1934 96.88 0.1501 98.30
1350 0.3679 90.62 0.2313 98.00
1360 0.0086 100.00 0.0252 97.65
1370 0.0844 96.88 0.1144 97.88
1380 0.2085 93.75 0.1142 97.13
1390 0.0184 100.00 0.0250 97.66
1400 0.0078 100.00 0.0217 97.95
1410 0.0500 100.00 0.0316 97.08
1420 0.1032 96.88 0.1150 97.60
1430 0.0119 100.00 0.0189 98.21
1440 0.0077 100.00 0.0080 99.21
1450 0.0093 100.00 0.0169 98.43
1460 0.0080 100.00 0.0117 98.86
1470 0.3103 93.75 0.2501 98.82
1480 0.0633 96.88 0.0774 98.19
1490 0.0305 96.88 0.0996 98.63
1500 0.0028 100.00 0.0156 98.48
1510 0.0105 100.00 0.0097 99.05
1520 0.0019 100.00 0.0049 99.51
1530 0.0804 96.88 0.0880 98.57
1540 0.0517 96.88 0.0930 98.25
1550 0.0327 100.00 0.0317 97.14
1560 0.1553 96.88 0.1087 97.62
1570 0.0531 96.88 0.1162 97.31
1580 0.0420 96.88 0.0428 97.16
1590 0.2508 96.88 0.1643 97.99
1600 0.2067 93.75 0.2002 97.18
1610 0.0017 100.00 0.0129 98.73
1620 0.1862 90.62 0.2326 96.75
1630 0.0176 100.00 0.0243 97.66
1640 0.0330 96.88 0.1065 97.33
1650 0.0152 100.00 0.0173 98.35
1660 0.0856 96.88 0.0566 96.72
1670 0.0559 96.88 0.1894 97.91
1680 0.0569 96.88 0.0769 98.59
1690 0.0696 96.88 0.1463 98.83
1700 0.1101 93.75 0.2604 98.85
1710 0.0499 96.88 0.0433 97.62
1720 0.0330 100.00 0.0226 97.81
1730 0.2152 93.75 0.1634 98.01
1740 0.0060 100.00 0.0129 98.76
1750 0.0290 100.00 0.0187 98.23
1760 0.0167 100.00 0.0108 98.93
1770 0.0235 100.00 0.0263 97.50
1780 0.0060 100.00 0.0272 97.58
1790 0.1913 96.88 0.1182 98.06
1800 0.1529 96.88 0.1345 98.26
1810 0.0502 96.88 0.0572 96.89
1820 0.1009 96.88 0.0816 98.21
1830 0.1734 93.75 0.1384 97.78
1840 0.0036 100.00 0.0215 98.01
1850 0.0113 100.00 0.0213 98.01
1860 0.1371 96.88 0.1289 98.19
1870 0.0119 100.00 0.0357 96.84
