batch class_loss class_acc conf_loss conf
0 0.7027 43.75 0.7260 55.02
10 0.7212 43.75 0.7007 48.34
20 0.6984 56.25 0.7061 47.51
30 0.6822 56.25 0.7262 44.87
40 0.7018 46.88 0.7268 46.54
50 0.7268 50.00 0.7765 48.79
60 0.6904 46.88 0.6636 51.61
70 0.7097 37.50 0.6990 53.15
80 0.6852 53.12 0.7094 48.74
90 0.7000 56.25 0.7239 46.93
100 0.7148 43.75 0.7051 50.23
110 0.7020 46.88 0.6768 52.07
120 0.6975 56.25 0.6910 51.45
130 0.7269 37.50 0.6850 50.52
140 0.6950 53.12 0.6928 48.56
150 0.6958 56.25 0.7239 46.19
160 0.6821 56.25 0.7111 48.20
170 0.7222 37.50 0.7178 51.93
180 0.6979 43.75 0.7033 51.79
190 0.7267 43.75 0.7000 52.58
200 0.7162 40.62 0.7019 52.37
210 0.7033 43.75 0.6865 49.40
220 0.7165 31.25 0.6769 48.57
230 0.6739 53.12 0.6695 47.51
240 0.6886 53.12 0.6868 51.46
250 0.6944 59.38 0.6971 51.43
260 0.7094 50.00 0.6852 52.57
270 0.6935 50.00 0.6900 51.95
280 0.6799 53.12 0.6950 51.41
290 0.6926 62.50 0.6845 50.29
300 0.7189 46.88 0.6590 50.06
310 0.7100 40.62 0.7083 48.18
