batch class_loss class_acc conf_loss conf
0 0.6714 68.75 0.7024 49.46
10 0.7060 53.12 0.7059 51.89
20 0.6908 65.62 0.6910 51.67
30 0.6846 62.50 0.6760 50.98
40 0.6859 59.38 0.6886 53.32
50 0.7120 37.50 0.7338 56.23
60 0.7126 43.75 0.7188 55.45
70 0.6865 53.12 0.6986 49.23
80 0.6997 46.88 0.6912 47.92
90 0.6910 50.00 0.7004 50.06
100 0.6942 53.12 0.6869 50.85
110 0.6694 65.62 0.7027 50.24
120 0.7001 50.00 0.6892 51.79
130 0.6856 56.25 0.6854 51.76
140 0.6791 65.62 0.6740 52.75
150 0.6986 46.88 0.6964 51.56
160 0.6761 56.25 0.7001 49.50
170 0.6862 53.12 0.6934 49.01
180 0.6825 59.38 0.7021 50.16
190 0.6909 56.25 0.6915 50.42
200 0.6676 68.75 0.6763 51.44
210 0.6984 40.62 0.7088 55.17
220 0.7352 34.38 0.7326 55.22
230 0.7073 53.12 0.7132 51.61
240 0.6927 50.00 0.6860 50.91
250 0.7013 56.25 0.7058 51.65
260 0.7056 43.75 0.7104 51.07
270 0.6867 53.12 0.6973 49.02
280 0.7090 40.62 0.6948 49.38
290 0.6919 53.12 0.6956 50.95
300 0.7021 50.00 0.6946 50.95
310 0.6947 53.12 0.6978 51.10
