batch class_loss class_acc conf_loss conf
0 0.7180 37.50 0.6911 48.09
10 0.6947 50.00 0.6824 48.57
20 0.6899 53.12 0.7294 51.57
30 0.6981 56.25 0.6821 51.73
40 0.6966 46.88 0.6996 51.48
50 0.6890 56.25 0.7048 48.13
60 0.6886 53.12 0.6833 48.67
70 0.6965 56.25 0.6946 49.16
80 0.6827 68.75 0.6999 49.14
90 0.7165 43.75 0.7199 53.44
100 0.6852 62.50 0.6889 53.06
110 0.7131 40.62 0.6975 50.61
120 0.6895 59.38 0.7126 47.20
130 0.7033 43.75 0.6911 48.55
140 0.7177 46.88 0.7197 51.90
150 0.6840 68.75 0.6954 50.87
160 0.7053 46.88 0.7165 50.40
170 0.7109 50.00 0.6982 51.29
180 0.6924 50.00 0.6866 53.91
190 0.7072 43.75 0.7035 52.53
200 0.6810 59.38 0.6849 49.83
210 0.6867 59.38 0.7060 48.29
220 0.6821 62.50 0.6901 51.00
230 0.6905 53.12 0.6789 52.24
240 0.6869 50.00 0.6975 50.36
250 0.6769 59.38 0.7010 47.98
260 0.6922 56.25 0.7040 48.65
270 0.6881 53.12 0.7023 51.66
280 0.6985 43.75 0.7087 51.76
290 0.7163 40.62 0.7082 51.52
300 0.6941 46.88 0.6928 48.85
310 0.7019 56.25 0.6968 48.92
