batch class_loss class_acc conf_loss conf
0 0.7105 50.00 0.6940 51.24
10 0.6875 50.00 0.6924 51.93
20 0.6786 62.50 0.6850 52.09
30 0.6907 56.25 0.7024 52.31
40 0.6695 56.25 0.6636 55.08
50 0.6984 53.12 0.6965 56.56
60 0.6604 65.62 0.6699 56.08
70 0.6601 59.38 0.6669 57.22
80 0.6719 53.12 0.6904 55.60
90 0.7082 53.12 0.7023 53.97
100 0.6679 56.25 0.6646 53.65
110 0.7051 40.62 0.6992 52.59
120 0.7122 40.62 0.6971 51.72
130 0.6630 56.25 0.6816 52.31
140 0.6797 59.38 0.6761 52.23
150 0.6913 53.12 0.6869 52.04
160 0.6531 68.75 0.6749 51.64
170 0.6939 50.00 0.6872 53.11
180 0.6979 43.75 0.7033 54.22
190 0.7060 43.75 0.7025 53.89
200 0.6724 46.88 0.6920 52.81
210 0.6919 56.25 0.6938 52.54
220 0.6862 59.38 0.6787 51.82
230 0.7100 43.75 0.6982 51.04
240 0.6807 50.00 0.6808 50.80
250 0.7242 43.75 0.7099 51.91
260 0.6812 59.38 0.6900 50.42
270 0.7049 46.88 0.7046 50.07
280 0.6803 59.38 0.7154 49.69
290 0.6903 59.38 0.7014 50.79
300 0.6879 50.00 0.6991 51.72
310 0.7148 37.50 0.7024 52.34
