batch class_loss class_acc conf_loss conf
0 0.6900 56.25 0.7633 49.37
10 0.6958 50.00 0.6963 48.35
20 0.7009 50.00 0.6919 49.02
30 0.6779 59.38 0.6895 49.59
40 0.6931 46.88 0.6718 52.52
50 0.7147 43.75 0.7151 54.10
60 0.6943 53.12 0.6918 53.44
70 0.6942 37.50 0.6948 50.55
80 0.7030 53.12 0.7054 47.74
90 0.7351 31.25 0.6919 50.66
100 0.6846 46.88 0.6905 49.98
110 0.7224 46.88 0.7031 51.07
120 0.7062 40.62 0.6963 49.70
130 0.6966 53.12 0.6872 48.04
140 0.6702 56.25 0.6853 50.80
150 0.7178 46.88 0.7219 55.21
160 0.6878 56.25 0.6855 54.53
170 0.6919 56.25 0.6957 55.03
180 0.6746 59.38 0.6896 52.12
190 0.7133 37.50 0.6884 49.23
200 0.6903 53.12 0.6910 47.81
210 0.7077 43.75 0.6845 49.14
220 0.6945 50.00 0.6962 47.96
230 0.7046 37.50 0.6804 48.25
240 0.7091 50.00 0.7029 48.80
250 0.7004 37.50 0.7009 52.76
260 0.6918 56.25 0.6938 53.68
270 0.6912 59.38 0.6933 50.93
280 0.7205 59.38 0.7062 47.78
290 0.6961 53.12 0.6948 47.23
300 0.6967 43.75 0.7167 49.67
310 0.6927 53.12 0.7017 50.59
