batch class_loss class_acc conf_loss conf
0 0.6997 46.88 0.7015 48.55
10 0.6832 62.50 0.6917 49.31
20 0.7065 31.25 0.7155 51.78
30 0.6875 53.12 0.6870 51.30
40 0.6917 56.25 0.6862 52.27
50 0.7195 40.62 0.6994 51.33
60 0.7006 59.38 0.6861 50.97
70 0.6810 59.38 0.6900 52.06
80 0.6824 65.62 0.6702 52.61
90 0.6908 65.62 0.6768 53.78
100 0.6966 53.12 0.6854 52.33
110 0.6835 71.88 0.7005 50.15
120 0.7220 31.25 0.7135 52.23
130 0.6977 43.75 0.6985 52.33
140 0.6719 56.25 0.6872 52.73
150 0.6877 56.25 0.6920 51.99
160 0.7137 43.75 0.7023 53.00
170 0.6895 59.38 0.6898 54.39
180 0.7704 31.25 0.7452 54.84
190 0.6690 62.50 0.6794 52.97
200 0.6902 53.12 0.6907 52.73
210 0.6798 53.12 0.6970 52.33
220 0.6789 59.38 0.6958 51.52
230 0.6850 59.38 0.6893 50.60
240 0.6871 59.38 0.6873 50.85
250 0.6964 43.75 0.7034 51.36
260 0.7011 40.62 0.7126 52.12
270 0.6643 75.00 0.6743 51.46
280 0.6767 65.62 0.6861 51.46
290 0.6995 46.88 0.6936 51.72
300 0.6935 50.00 0.7067 51.89
310 0.7000 50.00 0.6941 51.85
