batch class_loss class_acc conf_loss conf
0 0.6766 62.50 0.6846 50.75
10 0.6763 50.00 0.6907 52.29
20 0.6930 40.62 0.6822 49.29
30 0.6989 53.12 0.6915 48.84
40 0.7228 34.38 0.6972 48.55
50 0.6913 53.12 0.7156 47.12
60 0.6967 40.62 0.6867 49.48
70 0.6858 59.38 0.7000 50.32
80 0.7099 43.75 0.7001 51.88
90 0.7104 46.88 0.7006 50.07
100 0.7007 50.00 0.6947 50.05
110 0.7260 34.38 0.6972 49.63
120 0.6934 56.25 0.6950 49.25
130 0.6840 56.25 0.6950 51.10
140 0.6863 46.88 0.7104 54.66
150 0.7172 40.62 0.7090 52.49
160 0.6920 59.38 0.6970 50.42
170 0.6920 46.88 0.7000 51.09
180 0.7016 43.75 0.6943 51.33
190 0.7391 28.12 0.7062 50.82
200 0.6887 53.12 0.6968 48.33
210 0.6985 50.00 0.6965 48.95
220 0.7030 50.00 0.7004 48.79
230 0.7199 40.62 0.6887 48.09
240 0.6948 53.12 0.7119 48.79
250 0.6748 62.50 0.6909 50.58
260 0.6880 50.00 0.6927 49.05
270 0.6973 56.25 0.7068 48.69
280 0.6845 53.12 0.6941 49.30
290 0.7128 46.88 0.7051 50.63
300 0.6833 59.38 0.6930 48.94
310 0.6986 62.50 0.6857 48.95
