batch class_loss class_acc conf_loss conf
0 0.6992 56.25 0.7139 51.36
10 0.6921 56.25 0.7036 49.25
20 0.6905 53.12 0.6845 50.85
30 0.6940 56.25 0.7040 52.45
40 0.6882 62.50 0.7139 53.01
50 0.7122 46.88 0.7184 50.80
60 0.6800 53.12 0.7029 51.70
70 0.6999 46.88 0.7066 51.91
80 0.7379 25.00 0.7173 51.63
90 0.6982 50.00 0.6905 50.45
100 0.6880 56.25 0.6867 49.59
110 0.6834 50.00 0.6910 50.46
120 0.6966 37.50 0.7027 52.44
130 0.6695 68.75 0.6693 54.75
140 0.6924 56.25 0.6847 56.96
150 0.6833 53.12 0.6888 54.15
160 0.6765 65.62 0.6931 50.63
170 0.6607 65.62 0.6829 51.44
180 0.6773 56.25 0.6855 54.49
190 0.6916 50.00 0.7085 56.71
200 0.6520 65.62 0.6470 58.36
210 0.6940 43.75 0.7152 55.62
220 0.6849 62.50 0.6798 53.93
230 0.7139 43.75 0.7047 54.22
240 0.6938 53.12 0.7014 54.28
250 0.6806 50.00 0.6925 54.15
260 0.6819 53.12 0.6784 53.41
270 0.7062 56.25 0.6962 54.54
280 0.7033 43.75 0.7161 55.08
290 0.7089 46.88 0.7115 54.33
300 0.6914 50.00 0.6868 53.21
310 0.6842 68.75 0.6730 52.82
