batch class_loss class_acc conf_loss conf
0 0.6896 50.00 0.7149 47.14
10 0.6845 59.38 0.6824 52.08
20 0.6881 65.62 0.6782 52.72
30 0.6849 68.75 0.7126 48.08
40 0.6847 56.25 0.6906 49.34
50 0.7152 34.38 0.7239 53.17
60 0.6822 59.38 0.6892 49.59
70 0.7019 40.62 0.6977 48.19
80 0.6993 37.50 0.6738 45.89
90 0.6935 50.00 0.6892 48.83
100 0.6942 50.00 0.7028 50.26
110 0.6659 59.38 0.6755 53.63
120 0.6867 56.25 0.6878 48.68
130 0.7319 37.50 0.6840 47.31
140 0.7415 37.50 0.6936 51.02
150 0.6975 50.00 0.6887 50.68
160 0.7098 46.88 0.6914 50.56
170 0.6761 62.50 0.6865 49.45
180 0.7045 43.75 0.7070 51.30
190 0.6904 53.12 0.6923 50.76
200 0.6739 62.50 0.6899 49.12
210 0.6684 56.25 0.7091 51.79
220 0.7139 50.00 0.7108 53.15
230 0.7261 43.75 0.6998 52.08
240 0.6912 53.12 0.6988 49.01
250 0.7107 37.50 0.6969 49.81
260 0.6901 46.88 0.6795 49.04
270 0.7014 40.62 0.6957 45.28
280 0.7066 43.75 0.7016 47.93
290 0.6938 53.12 0.6918 52.35
300 0.7016 43.75 0.7061 53.57
310 0.6844 59.38 0.6888 52.83
