batch class_loss class_acc conf_loss conf
0 0.6964 50.00 0.6976 47.43
10 0.6992 46.88 0.6909 49.57
20 0.7253 37.50 0.7149 51.68
30 0.6756 62.50 0.6993 50.62
40 0.6969 50.00 0.7010 53.67
50 0.7086 53.12 0.6886 55.87
60 0.7022 40.62 0.7049 52.16
70 0.6801 56.25 0.6931 50.06
80 0.6663 65.62 0.6933 50.90
90 0.7251 31.25 0.7254 53.32
100 0.7084 40.62 0.7048 52.24
110 0.6880 62.50 0.6975 52.07
120 0.6916 59.38 0.6977 50.52
130 0.6950 40.62 0.6945 49.58
140 0.7000 43.75 0.6969 50.34
150 0.6847 56.25 0.6863 53.12
160 0.6718 62.50 0.6797 54.83
170 0.6672 65.62 0.6593 54.52
180 0.6516 65.62 0.6679 55.79
190 0.6887 53.12 0.6853 55.04
200 0.6756 50.00 0.6957 54.91
210 0.6954 53.12 0.6877 54.39
220 0.6936 50.00 0.7014 54.52
230 0.7351 37.50 0.7346 55.35
240 0.7042 46.88 0.7005 53.76
250 0.6912 46.88 0.6903 52.47
260 0.6905 53.12 0.6973 53.50
270 0.7108 46.88 0.7069 53.27
280 0.7102 40.62 0.6916 51.99
290 0.6712 62.50 0.6789 50.34
300 0.6748 56.25 0.6801 51.83
310 0.6746 65.62 0.6912 51.91
