batch class_loss class_acc conf_loss conf
0 0.7155 40.62 0.7006 52.49
10 0.6975 43.75 0.6967 51.76
20 0.6965 50.00 0.7091 50.43
30 0.6797 53.12 0.7118 46.84
40 0.6853 65.62 0.7130 46.87
50 0.6788 56.25 0.7047 47.57
60 0.6732 59.38 0.6746 51.53
70 0.7222 34.38 0.7271 54.75
80 0.6970 46.88 0.7040 52.68
90 0.6940 53.12 0.6969 50.70
100 0.6877 53.12 0.6962 50.39
110 0.6870 53.12 0.6911 53.90
120 0.7049 43.75 0.6950 52.84
130 0.6787 62.50 0.6926 51.29
140 0.6977 50.00 0.6933 49.70
150 0.6972 50.00 0.6894 51.13
160 0.6870 59.38 0.6870 52.10
170 0.6860 65.62 0.6467 53.14
180 0.7157 34.38 0.7247 52.54
190 0.6930 71.88 0.6948 52.90
200 0.7124 40.62 0.7159 54.63
210 0.6765 56.25 0.6895 52.59
220 0.7124 40.62 0.6988 49.46
230 0.7041 37.50 0.6921 49.13
240 0.6836 53.12 0.6952 47.64
250 0.6897 53.12 0.6966 48.59
260 0.6832 62.50 0.6836 50.13
270 0.6925 53.12 0.7095 51.57
280 0.6961 53.12 0.6921 51.15
290 0.6904 62.50 0.6960 49.99
300 0.6883 53.12 0.6931 48.74
310 0.7129 28.12 0.6746 47.55
