batch class_loss class_acc conf_loss conf
0 0.6812 53.12 0.7003 53.66
10 0.6878 53.12 0.6904 50.69
20 0.6826 56.25 0.6977 48.70
30 0.6852 56.25 0.6767 51.93
40 0.6880 50.00 0.6811 53.23
50 0.6883 53.12 0.6958 51.05
60 0.6968 53.12 0.7021 48.84
70 0.6913 43.75 0.7016 46.99
80 0.6856 68.75 0.7296 49.27
90 0.6863 53.12 0.6989 49.85
100 0.6908 53.12 0.6981 52.08
110 0.6874 46.88 0.6650 50.68
120 0.6819 59.38 0.6808 51.04
130 0.7313 25.00 0.7199 51.37
140 0.6975 53.12 0.6946 51.83
150 0.7091 37.50 0.7003 51.38
160 0.6796 62.50 0.6977 47.29
170 0.7126 56.25 0.7027 50.07
180 0.6802 62.50 0.6753 52.24
190 0.6910 50.00 0.7070 51.18
200 0.7153 43.75 0.7156 49.83
210 0.6849 46.88 0.6938 47.28
220 0.7059 50.00 0.6929 48.13
230 0.6921 56.25 0.6908 48.41
240 0.7239 34.38 0.7000 50.16
250 0.6913 59.38 0.6773 52.53
260 0.6850 56.25 0.6872 48.04
270 0.6903 53.12 0.7083 43.85
280 0.6867 50.00 0.7007 46.95
290 0.7032 46.88 0.6970 51.93
300 0.6976 34.38 0.7098 50.45
310 0.6959 53.12 0.6606 47.60
