batch class_loss class_acc conf_loss conf
0 0.7058 40.62 0.6874 49.70
10 0.6820 53.12 0.6872 51.11
20 0.7027 40.62 0.6859 51.21
30 0.6935 50.00 0.6871 51.88
40 0.7011 46.88 0.7211 54.00
50 0.6622 68.75 0.6791 52.99
60 0.6884 56.25 0.6813 52.46
70 0.6819 59.38 0.6834 50.41
80 0.7045 46.88 0.6916 50.62
90 0.6767 62.50 0.7027 53.37
100 0.6784 65.62 0.6587 54.09
110 0.7172 56.25 0.6916 55.53
120 0.6775 59.38 0.6848 54.88
130 0.7093 43.75 0.7046 54.02
140 0.7119 46.88 0.6989 52.02
150 0.6829 59.38 0.6926 52.47
160 0.6806 56.25 0.6865 52.91
170 0.6959 46.88 0.6513 50.36
180 0.7009 46.88 0.6870 49.34
190 0.6876 46.88 0.6686 49.55
200 0.6715 56.25 0.6922 50.26
210 0.6837 62.50 0.6854 51.63
220 0.7091 46.88 0.6908 51.83
230 0.6925 56.25 0.6870 51.77
240 0.6944 56.25 0.7307 50.59
250 0.7137 40.62 0.6909 51.12
260 0.6775 56.25 0.6905 50.58
270 0.6982 53.12 0.6809 50.66
280 0.6679 56.25 0.6719 53.55
290 0.6681 59.38 0.6857 52.97
300 0.7310 40.62 0.7225 52.25
310 0.6833 46.88 0.6902 52.03
