batch class_loss class_acc conf_loss conf
0 0.6843 62.50 0.6881 56.10
10 0.7013 50.00 0.7235 48.19
20 0.7090 46.88 0.6525 44.98
30 0.6979 56.25 0.7426 47.44
40 0.6883 65.62 0.6971 48.42
50 0.7001 53.12 0.7083 52.20
60 0.6782 62.50 0.6836 50.51
70 0.7277 56.25 0.6977 50.97
80 0.7081 37.50 0.6893 47.54
90 0.6968 50.00 0.7060 47.15
100 0.7178 46.88 0.7059 51.36
110 0.6870 53.12 0.6780 51.52
120 0.7022 46.88 0.7159 49.14
130 0.7298 40.62 0.7158 52.47
140 0.7012 40.62 0.6903 50.87
150 0.7291 28.12 0.7069 50.65
160 0.7015 43.75 0.6946 49.91
170 0.6963 46.88 0.6963 46.71
180 0.7026 50.00 0.7044 48.67
190 0.6847 56.25 0.7171 47.84
200 0.7062 59.38 0.6888 49.69
210 0.6843 62.50 0.6934 49.19
220 0.6828 59.38 0.6841 50.22
230 0.6988 43.75 0.6852 50.09
240 0.6946 59.38 0.6854 50.34
250 0.6616 59.38 0.6809 51.77
260 0.6632 68.75 0.6751 51.76
270 0.6863 50.00 0.6883 54.43
280 0.6953 50.00 0.6987 52.77
290 0.6945 53.12 0.7040 47.97
300 0.6907 46.88 0.6868 47.28
310 0.7088 43.75 0.7296 52.75
