batch class_loss class_acc conf_loss conf
0 0.7036 46.88 0.6964 48.47
10 0.7021 43.75 0.6966 49.63
20 0.7010 46.88 0.6900 50.14
30 0.6873 53.12 0.6851 50.31
40 0.6732 65.62 0.7134 46.85
50 0.6857 65.62 0.7088 49.08
60 0.7055 40.62 0.7024 50.93
70 0.6715 68.75 0.6765 50.05
80 0.6789 59.38 0.7066 52.13
90 0.6858 50.00 0.6809 53.58
100 0.7061 31.25 0.6759 51.38
110 0.7494 31.25 0.7102 49.49
120 0.7264 34.38 0.7117 49.83
130 0.6717 62.50 0.7133 50.32
140 0.6735 68.75 0.6662 54.57
150 0.6596 68.75 0.6625 54.21
160 0.6986 43.75 0.7067 52.81
170 0.7028 53.12 0.6952 50.45
180 0.6816 62.50 0.7106 48.81
190 0.6819 53.12 0.6924 52.56
200 0.6828 56.25 0.6850 56.48
210 0.7169 46.88 0.7136 53.79
220 0.6941 56.25 0.6944 48.63
230 0.6862 53.12 0.6996 47.60
240 0.6880 53.12 0.6844 51.24
250 0.6916 53.12 0.6987 52.98
260 0.6868 50.00 0.7100 54.58
270 0.7067 50.00 0.6920 51.42
280 0.6849 59.38 0.7293 47.03
290 0.7012 50.00 0.6860 48.43
300 0.6790 59.38 0.6953 50.30
310 0.6870 56.25 0.6934 49.48
