batch class_loss class_acc conf_loss conf
0 0.6582 68.75 0.6903 50.07
10 0.6618 53.12 0.6834 51.86
20 0.7304 40.62 0.7134 52.47
30 0.7049 50.00 0.6933 50.08
40 0.6876 53.12 0.7281 49.63
50 0.7209 46.88 0.7035 50.10
60 0.6966 53.12 0.6673 48.05
70 0.6586 62.50 0.7045 47.66
80 0.6743 62.50 0.7268 49.69
90 0.6914 59.38 0.7128 48.51
100 0.6990 43.75 0.7016 48.24
110 0.7121 46.88 0.7068 50.71
120 0.6869 50.00 0.7054 50.40
130 0.6767 62.50 0.6916 49.55
140 0.6700 68.75 0.6901 50.97
150 0.6992 43.75 0.6985 48.70
160 0.7239 40.62 0.7094 48.32
170 0.6981 50.00 0.7002 47.47
180 0.6843 65.62 0.7023 49.35
190 0.6993 53.12 0.7011 52.43
200 0.6980 53.12 0.6759 50.62
210 0.6847 43.75 0.6819 48.34
220 0.7114 46.88 0.6979 47.58
230 0.6980 53.12 0.6967 47.42
240 0.6963 53.12 0.7088 44.66
250 0.6926 46.88 0.7000 47.05
260 0.6902 50.00 0.7200 48.62
270 0.6871 53.12 0.6974 49.19
280 0.7239 40.62 0.6922 49.74
290 0.6882 40.62 0.6910 49.19
300 0.6988 46.88 0.6861 49.07
310 0.6900 59.38 0.7036 48.37
