batch class_loss class_acc conf_loss conf
0 0.6763 56.25 0.6993 50.74
10 0.6701 68.75 0.6982 48.48
20 0.6956 43.75 0.6870 50.31
30 0.7129 40.62 0.7214 53.65
40 0.6931 50.00 0.6860 54.80
50 0.6825 56.25 0.6798 55.57
60 0.6754 62.50 0.6608 52.89
70 0.7300 50.00 0.7174 53.02
80 0.6761 59.38 0.6877 50.41
90 0.6903 53.12 0.6891 52.24
100 0.6779 59.38 0.6842 52.31
110 0.7139 37.50 0.6990 52.76
120 0.7026 50.00 0.6906 51.99
130 0.7297 31.25 0.6937 50.86
140 0.7191 56.25 0.7352 50.12
150 0.7128 43.75 0.6857 52.28
160 0.7184 43.75 0.7210 54.00
170 0.7146 37.50 0.7180 53.50
180 0.6667 59.38 0.6737 50.95
190 0.6873 59.38 0.6906 47.54
200 0.6954 50.00 0.6898 51.04
210 0.6888 50.00 0.6937 52.61
220 0.6972 59.38 0.7052 51.69
230 0.6752 56.25 0.6876 54.07
240 0.7055 43.75 0.7302 55.60
250 0.6963 46.88 0.7059 51.77
260 0.6896 43.75 0.6940 48.72
270 0.7081 46.88 0.6789 49.80
280 0.6946 50.00 0.7157 49.77
290 0.6795 62.50 0.6961 50.01
300 0.6831 56.25 0.7128 49.73
310 0.7006 53.12 0.6951 50.86
