batch class_loss class_acc conf_loss conf
0 0.6847 59.38 0.6808 51.13
10 0.6625 65.62 0.6561 54.74
20 0.7187 53.12 0.7021 57.35
30 0.6537 65.62 0.6732 53.31
40 0.6853 53.12 0.7065 52.81
50 0.7191 50.00 0.7042 53.86
60 0.7102 56.25 0.6913 53.99
70 0.7008 56.25 0.6763 55.21
80 0.7060 50.00 0.7059 55.92
90 0.6907 53.12 0.6835 56.03
100 0.6932 53.12 0.6753 56.45
110 0.6920 53.12 0.6902 56.76
120 0.6921 53.12 0.6983 55.51
130 0.6788 59.38 0.6678 55.87
140 0.6962 56.25 0.6863 57.08
150 0.6735 59.38 0.6631 56.50
160 0.7043 46.88 0.7095 54.15
170 0.6755 56.25 0.6671 52.69
180 0.6891 50.00 0.6871 54.08
190 0.6772 59.38 0.6785 53.47
200 0.6726 50.00 0.6822 53.89
210 0.6525 68.75 0.6557 54.50
220 0.7016 53.12 0.7066 53.58
230 0.6662 53.12 0.6710 51.66
240 0.6536 68.75 0.6668 52.22
250 0.6628 65.62 0.6711 54.59
260 0.6893 50.00 0.7068 56.73
270 0.6969 53.12 0.6885 57.18
280 0.6855 56.25 0.6958 54.53
290 0.7345 37.50 0.7057 51.18
300 0.6442 62.50 0.6590 50.75
310 0.6877 56.25 0.6887 53.43
