batch class_loss class_acc conf_loss conf
0 0.7202 31.25 0.7352 54.97
10 0.6873 59.38 0.6682 53.36
20 0.6938 53.12 0.7074 53.54
30 0.7267 43.75 0.7168 53.18
40 0.6771 50.00 0.6748 52.76
50 0.7314 40.62 0.7162 51.96
60 0.6672 59.38 0.6917 52.38
70 0.7044 40.62 0.7040 52.31
80 0.6952 50.00 0.6999 52.59
90 0.6767 59.38 0.6876 53.43
100 0.6896 50.00 0.6928 53.46
110 0.6647 68.75 0.6896 51.84
120 0.7005 50.00 0.6899 52.81
130 0.7271 46.88 0.7061 54.17
140 0.6720 62.50 0.6730 53.56
150 0.6954 59.38 0.6843 52.98
160 0.6874 59.38 0.6793 52.50
170 0.6824 53.12 0.6816 53.15
180 0.6706 62.50 0.6884 53.25
190 0.6941 50.00 0.7021 53.18
200 0.6518 65.62 0.6849 52.68
210 0.7026 50.00 0.7103 55.08
220 0.6859 56.25 0.6834 54.81
230 0.6493 71.88 0.6513 55.04
240 0.6765 62.50 0.6839 54.77
250 0.7330 28.12 0.7150 53.43
260 0.6557 71.88 0.6640 52.16
270 0.7257 50.00 0.7148 53.17
280 0.6587 68.75 0.6701 53.33
290 0.7005 50.00 0.6968 54.21
300 0.6850 68.75 0.6781 52.03
310 0.6956 43.75 0.7011 52.26
