batch class_loss class_acc conf_loss conf
0 0.6965 53.12 0.7157 53.83
10 0.6855 56.25 0.6914 51.59
20 0.6872 62.50 0.6988 49.54
30 0.6731 59.38 0.6810 52.76
40 0.6687 53.12 0.6925 55.54
50 0.7029 46.88 0.6960 54.61
60 0.6933 56.25 0.6984 50.74
70 0.7116 50.00 0.7036 51.24
80 0.6895 50.00 0.6820 49.48
90 0.7077 46.88 0.6816 49.60
100 0.7043 40.62 0.6701 50.60
110 0.6793 56.25 0.6725 53.53
120 0.6688 56.25 0.6858 54.88
130 0.6812 53.12 0.6904 50.97
140 0.7003 56.25 0.7265 45.53
150 0.6875 53.12 0.6858 45.10
160 0.7189 40.62 0.6881 50.60
170 0.6560 62.50 0.6701 54.14
180 0.6943 50.00 0.6979 54.63
190 0.6975 59.38 0.7158 50.94
200 0.6833 56.25 0.6836 50.03
210 0.6981 43.75 0.7014 50.16
220 0.7073 56.25 0.6814 49.91
230 0.6850 59.38 0.6815 49.07
240 0.6653 59.38 0.6996 49.64
250 0.7096 37.50 0.6923 49.39
260 0.7239 50.00 0.6763 46.89
270 0.6626 68.75 0.7119 48.18
280 0.6879 59.38 0.7028 51.01
290 0.6804 50.00 0.6977 52.86
300 0.7053 50.00 0.6949 50.80
310 0.6939 46.88 0.6926 49.17
