batch class_loss class_acc conf_loss conf
0 0.7032 43.75 0.6943 49.10
10 0.6762 68.75 0.7128 47.87
20 0.6981 37.50 0.7042 51.23
30 0.7229 43.75 0.7002 51.67
40 0.6908 50.00 0.6809 51.07
50 0.7193 37.50 0.6857 50.30
60 0.6733 65.62 0.6952 48.75
70 0.6979 53.12 0.6889 51.45
80 0.7000 56.25 0.6963 49.57
90 0.7099 40.62 0.6934 49.86
100 0.6941 50.00 0.6941 49.87
110 0.6969 50.00 0.6988 51.98
120 0.6891 59.38 0.6979 51.14
130 0.6948 50.00 0.6910 51.60
140 0.7008 43.75 0.6972 50.69
150 0.7054 40.62 0.6963 50.70
160 0.6971 50.00 0.6851 51.71
170 0.7046 40.62 0.6888 52.40
180 0.6927 50.00 0.6727 49.40
190 0.6837 53.12 0.7201 49.74
200 0.6964 53.12 0.6863 50.78
210 0.6972 46.88 0.6969 51.47
220 0.6958 53.12 0.6988 53.03
230 0.7049 37.50 0.6976 51.96
240 0.6953 40.62 0.6837 48.27
250 0.6799 65.62 0.7212 45.63
260 0.6906 56.25 0.7016 48.15
270 0.6866 50.00 0.6911 49.84
280 0.6885 59.38 0.6905 49.88
290 0.6839 50.00 0.6929 52.54
300 0.6856 43.75 0.6997 53.45
310 0.6771 68.75 0.6890 52.71
