batch class_loss class_acc conf_loss conf
0 0.7011 53.12 0.7023 48.67
10 0.6611 62.50 0.6610 51.26
20 0.7063 46.88 0.7033 53.41
30 0.6942 59.38 0.6860 54.19
40 0.6960 43.75 0.7112 54.09
50 0.6599 56.25 0.6757 51.42
60 0.7212 50.00 0.7021 51.24
70 0.6790 50.00 0.6841 51.79
80 0.6909 46.88 0.7091 54.55
90 0.6640 62.50 0.6754 53.69
100 0.7117 53.12 0.7138 52.66
110 0.7045 43.75 0.6985 52.29
120 0.6754 56.25 0.6887 50.85
130 0.6878 53.12 0.6890 52.32
140 0.7161 40.62 0.7135 52.86
150 0.6636 65.62 0.6726 52.54
160 0.6854 62.50 0.6809 52.99
170 0.6716 53.12 0.6847 54.09
180 0.7273 37.50 0.7156 54.50
190 0.6729 46.88 0.6856 54.30
200 0.7082 37.50 0.7093 53.27
210 0.7155 40.62 0.7009 50.59
220 0.6959 43.75 0.6964 50.22
230 0.6891 56.25 0.6891 52.17
240 0.6821 50.00 0.7216 53.70
250 0.6921 59.38 0.6831 55.21
260 0.6885 59.38 0.6852 53.87
270 0.7121 46.88 0.7134 52.54
280 0.6866 59.38 0.6842 51.67
290 0.6886 50.00 0.6871 51.15
300 0.6908 56.25 0.7001 51.35
310 0.6946 59.38 0.6903 54.83
